dateTime,nitrateNitrite,temp_C,DO_mgL,DO_sat,Q,DateTime_UTC,PAR,barom.pressure
5/13/18 17:00,1.372356,NA,NA,NA,79.570208,5/13/18 22:00,212.02,96.7348
5/13/18 17:05,NA,29.306,7.855,105.895606,79.570208,5/13/18 22:05,94.67,96.73643
5/13/18 17:15,1.376854,29.254,7.777,104.748778,80.136544,5/13/18 22:15,83.43,96.72825
5/13/18 17:25,NA,29.169,7.787,104.727572,79.28704,5/13/18 22:25,85.41,96.71027
5/13/18 17:30,1.36786,NA,NA,NA,78.720704,5/13/18 22:30,87.78,96.689
5/13/18 17:35,NA,29.074,7.769,104.311741,78.720704,5/13/18 22:35,91.49,96.689
5/13/18 17:45,1.360377,28.937,7.729,103.525561,78.154368,5/13/18 22:45,92.08,96.66283
5/13/18 17:55,NA,28.834,7.677,102.643143,77.588032,5/13/18 22:55,102.02,96.63994
5/13/18 18:00,1.366363,NA,NA,NA,77.304864,5/13/18 23:00,106.86,96.63012
5/13/18 18:05,NA,28.68,7.611,101.485333,77.021696,5/13/18 23:05,230.44,96.63012
5/13/18 18:15,1.330525,28.569,7.638,101.646305,77.304864,5/13/18 23:15,148.07,96.6105
5/13/18 18:25,NA,28.483,7.554,100.375995,77.021696,5/13/18 23:25,189.58,96.6105
5/13/18 18:30,1.349913,NA,NA,NA,76.45536,5/13/18 23:30,338.18,96.6105
5/13/18 18:35,NA,28.432,7.504,99.621837,77.021696,5/13/18 23:35,371.56,96.60068
5/13/18 18:45,1.346926,28.295,7.481,99.076207,76.45536,5/13/18 23:45,273.78,96.59905
5/13/18 18:55,NA,28.201,7.445,98.43546,76.45536,5/13/18 23:55,153.01,96.60068
5/13/18 19:00,1.343942,NA,NA,NA,75.322688,5/14/18 0:00,146.65,96.59087
5/13/18 19:05,NA,28.09,7.403,97.687716,75.322688,5/14/18 0:05,166.74,96.58106
5/13/18 19:15,1.330525,28.022,7.389,97.385368,76.45536,5/14/18 0:15,176.92,96.56143
5/13/18 19:25,NA,27.945,7.35,96.738935,75.889024,5/14/18 0:25,123.93,96.53199
5/13/18 19:30,1.334995,NA,NA,NA,76.45536,5/14/18 0:30,168.26,96.52217
5/13/18 19:35,NA,27.869,7.276,95.63563,75.889024,5/14/18 0:35,108.16,96.514
5/13/18 19:45,1.324571,27.724,7.278,95.415233,75.889024,5/14/18 0:45,148.18,96.48292
5/13/18 19:55,NA,27.673,7.182,94.071087,75.889024,5/14/18 0:55,117.62,96.45348
5/13/18 20:00,1.303773,NA,NA,NA,75.322688,5/14/18 1:00,141.8,96.46329
5/13/18 20:05,NA,27.605,7.18,93.930854,75.03952,5/14/18 1:05,119.89,96.45675
5/13/18 20:15,1.308224,27.528,7.145,93.344521,75.889024,5/14/18 1:15,123.9,96.42404
5/13/18 20:25,NA,27.418,7.1,92.574365,75.889024,5/14/18 1:25,147.43,96.43058
5/13/18 20:30,1.286,NA,NA,NA,76.172192,5/14/18 1:30,215.46,96.44366
5/13/18 20:35,NA,27.333,7.028,91.49624,76.172192,5/14/18 1:35,617.2,96.45184
5/13/18 20:45,1.281563,27.222,6.962,90.456831,76.172192,5/14/18 1:45,1152.18,96.44203
5/13/18 20:55,NA,27.171,6.901,89.582241,75.322688,5/14/18 1:55,80.44,96.43549
5/13/18 21:00,1.269748,NA,NA,NA,75.322688,5/14/18 2:00,62.07,96.43385
5/13/18 21:05,NA,27.069,6.865,88.951799,75.322688,5/14/18 2:05,163.01,96.43385
5/13/18 21:15,1.271224,26.976,6.764,87.49664,75.322688,5/14/18 2:15,394.53,96.43385
5/13/18 21:25,NA,26.874,6.713,86.677564,75.322688,5/14/18 2:25,281.43,96.42567
5/13/18 21:30,1.259426,NA,NA,NA,75.889024,5/14/18 2:30,153.97,96.42404
5/13/18 21:35,NA,26.781,6.655,85.7847,75.889024,5/14/18 2:35,86.01,96.41422
5/13/18 21:45,1.255008,26.671,6.633,85.33147,75.889024,5/14/18 2:45,125.88,96.41422
5/13/18 21:55,NA,26.561,6.572,84.378729,75.889024,5/14/18 2:55,102.91,96.41422
5/13/18 22:00,1.256481,NA,NA,NA,75.889024,5/14/18 3:00,133,96.41259
5/13/18 22:05,NA,26.459,6.516,83.505367,75.322688,5/14/18 3:05,93.86,96.40441
5/13/18 22:15,1.27713,26.35,6.501,83.148635,77.021696,5/14/18 3:15,66.61,96.3946
5/13/18 22:25,NA,26.265,6.46,82.496827,78.154368,5/14/18 3:25,78.98,96.40278
5/13/18 22:30,1.232961,NA,NA,NA,78.437536,5/14/18 3:30,81.76,96.3946
5/13/18 22:35,NA,26.155,6.439,82.064373,78.437536,5/14/18 3:35,80.87,96.3946
5/13/18 22:45,1.231494,26.045,6.408,81.505883,79.28704,5/14/18 3:45,58.3,96.39623
5/13/18 22:55,NA,25.952,6.388,81.113846,79.28704,5/14/18 3:55,53.82,96.40441
5/13/18 23:00,1.24324,NA,NA,NA,79.570208,5/14/18 4:00,70.2,96.40605
5/13/18 23:05,NA,25.877,6.344,80.444942,79.570208,5/14/18 4:05,66.26,96.40441
5/13/18 23:15,1.234428,25.767,6.316,79.929046,79.570208,5/14/18 4:15,65.87,96.3946
5/13/18 23:25,NA,25.683,6.272,79.250311,80.136544,5/14/18 4:25,47.15,96.40441
5/13/18 23:30,1.249121,NA,NA,NA,80.70288,5/14/18 4:30,32.97,96.3946
5/13/18 23:35,NA,25.615,6.246,78.823538,80.419712,5/14/18 4:35,37.23,96.3946
5/13/18 23:45,1.24618,25.497,6.205,78.136826,80.419712,5/14/18 4:45,45.57,96.39296
5/13/18 23:55,NA,25.43,6.225,78.292281,80.419712,5/14/18 4:55,41.92,96.3946
5/14/18 0:00,1.253536,NA,NA,NA,80.70288,5/14/18 5:00,25.34,96.39133
5/14/18 0:05,NA,25.32,6.2,77.820292,80.70288,5/14/18 5:05,28.54,96.38805
5/14/18 0:15,1.232961,25.253,6.2,77.724362,80.70288,5/14/18 5:15,30.27,96.38478
5/14/18 0:25,NA,25.169,6.189,77.466447,80.70288,5/14/18 5:25,23.36,96.38478
5/14/18 0:30,1.275653,NA,NA,NA,81.269216,5/14/18 5:30,25.5,96.38642
5/14/18 0:35,NA,25.059,6.2,77.446758,80.70288,5/14/18 5:35,23.27,96.38478
5/14/18 0:45,1.281563,24.984,6.179,77.077546,81.269216,5/14/18 5:45,15.12,96.38478
5/14/18 0:55,NA,24.9,6.157,76.683865,80.70288,5/14/18 5:55,10.82,96.38642
5/14/18 1:00,1.28452,NA,NA,NA,80.70288,5/14/18 6:00,8.83,96.38478
5/14/18 1:05,NA,24.816,6.115,76.042373,81.552384,5/14/18 6:05,7.12,96.3946
5/14/18 1:15,1.280084,24.748,6.106,75.834787,81.269216,5/14/18 6:15,3.68,96.40278
5/14/18 1:25,NA,24.673,6.068,75.258013,81.552384,5/14/18 6:25,1.41,96.40441
5/14/18 1:30,1.288959,NA,NA,NA,81.269216,5/14/18 6:30,0.8,96.40441
5/14/18 1:35,NA,24.614,6.027,74.667632,81.552384,5/14/18 6:35,0.36,96.41422
5/14/18 1:45,1.28452,24.522,5.993,74.119495,81.552384,5/14/18 6:45,0.04,96.42404
5/14/18 1:55,NA,24.48,5.962,73.678474,81.269216,5/14/18 6:55,0,96.43385
5/14/18 2:00,1.287479,NA,NA,NA,81.552384,5/14/18 7:00,-0.02,96.43876
5/14/18 2:05,NA,24.429,5.994,74.003599,81.269216,5/14/18 7:05,-0.02,96.44366
5/14/18 2:15,1.290438,24.379,5.969,73.626293,81.552384,5/14/18 7:15,0,96.44366
5/14/18 2:25,NA,24.354,5.944,73.283748,81.269216,5/14/18 7:25,-0.03,96.44366
5/14/18 2:30,1.300807,NA,NA,NA,81.552384,5/14/18 7:30,-0.01,96.44039
5/14/18 2:35,NA,24.312,5.899,72.67197,81.552384,5/14/18 7:35,-0.02,96.44366
5/14/18 2:45,1.290438,24.295,5.896,72.611967,81.552384,5/14/18 7:45,-0.01,96.46329
5/14/18 2:55,NA,24.261,5.879,72.356652,81.552384,5/14/18 7:55,-0.01,96.48292
5/14/18 3:00,1.303773,NA,NA,NA,81.835552,5/14/18 8:00,-0.01,96.50091
5/14/18 3:05,NA,24.236,5.869,72.199849,81.552384,5/14/18 8:05,-0.02,96.51237
5/14/18 3:15,1.305256,24.211,5.841,71.821834,81.552384,5/14/18 8:15,0.02,96.55161
5/14/18 3:25,NA,24.186,5.829,71.64079,81.552384,5/14/18 8:25,0.01,96.57124
5/14/18 3:30,1.296361,NA,NA,NA,81.552384,5/14/18 8:30,-0.02,96.56143
5/14/18 3:35,NA,24.152,5.809,71.349599,81.552384,5/14/18 8:35,-0.05,96.56143
5/14/18 3:45,1.290438,24.136,5.806,71.291408,81.552384,5/14/18 8:45,-0.02,96.56143
5/14/18 3:55,NA,24.11,5.776,70.888539,81.552384,5/14/18 8:55,-0.03,96.56143
5/14/18 4:00,1.299325,NA,NA,NA,81.552384,5/14/18 9:00,-0.08,96.56797
5/14/18 4:05,NA,24.11,5.754,70.618535,81.552384,5/14/18 9:05,-0.03,96.57124
5/14/18 4:15,1.280084,24.077,5.746,70.476795,81.552384,5/14/18 9:15,0.04,96.56143
5/14/18 4:25,NA,24.06,5.728,70.233653,81.552384,5/14/18 9:25,-0.04,96.55979
5/14/18 4:30,1.305256,NA,NA,NA,81.835552,5/14/18 9:30,-0.05,96.55161
5/14/18 4:35,NA,23.968,5.725,70.075925,81.552384,5/14/18 9:35,-0.04,96.54507
5/14/18 4:45,1.303773,23.959,5.747,70.333338,81.552384,5/14/18 9:45,-0.02,96.5418
5/14/18 4:55,NA,23.934,5.724,70.019008,81.835552,5/14/18 9:55,-0.05,96.53199
5/14/18 5:00,1.303773,NA,NA,NA,81.552384,5/14/18 10:00,-0.05,96.5418
5/14/18 5:05,NA,23.934,5.719,69.957845,81.835552,5/14/18 10:05,-0.03,96.5418
5/14/18 5:15,1.268273,23.859,5.677,69.34636,81.552384,5/14/18 10:15,-0.01,96.54507
5/14/18 5:25,NA,23.842,5.673,69.275369,81.552384,5/14/18 10:25,-0.04,96.57124
5/14/18 5:30,1.293399,NA,NA,NA,81.835552,5/14/18 10:30,-0.03,96.57124
5/14/18 5:35,NA,23.8,5.693,69.464739,81.835552,5/14/18 10:35,-0.03,96.57779
5/14/18 5:45,1.286,23.733,5.698,69.438179,81.552384,5/14/18 10:45,-0.05,96.57124
5/14/18 5:55,NA,23.708,5.716,69.624763,81.269216,5/14/18 10:55,-0.01,96.57124
5/14/18 6:00,1.305256,NA,NA,NA,81.552384,5/14/18 11:00,-0.03,96.57124
5/14/18 6:05,NA,23.675,5.764,70.16582,81.552384,5/14/18 11:05,-0.03,96.57779
5/14/18 6:15,1.30229,23.599,5.789,70.369286,81.835552,5/14/18 11:15,-0.04,96.57124
5/14/18 6:25,NA,23.591,5.81,70.613902,81.552384,5/14/18 11:25,-0.04,96.57124
5/14/18 6:30,1.286,NA,NA,NA,81.835552,5/14/18 11:30,-0.03,96.57288
5/14/18 6:35,NA,23.582,5.83,70.844953,81.552384,5/14/18 11:35,-0.01,96.57124
5/14/18 6:45,1.286,23.549,5.837,70.885871,81.835552,5/14/18 11:45,-0.02,96.56143
5/14/18 6:55,NA,23.549,5.849,71.031602,81.835552,5/14/18 11:55,-0.03,96.54344
5/14/18 7:00,1.283042,NA,NA,NA,81.835552,5/14/18 12:00,-0.03,96.51237
5/14/18 7:05,NA,23.507,5.854,71.035985,81.835552,5/14/18 12:05,-0.05,96.5418
5/14/18 7:15,1.259426,23.482,5.859,71.063099,81.552384,5/14/18 12:15,-0.03,96.52217
5/14/18 7:25,NA,23.499,5.873,71.255778,81.552384,5/14/18 12:25,-0.03,96.51237
5/14/18 7:30,1.274176,NA,NA,NA,81.552384,5/14/18 12:30,0.01,96.50255
5/14/18 7:35,NA,23.549,5.896,71.602381,81.835552,5/14/18 12:35,-0.04,96.51237
5/14/18 7:45,1.257953,23.574,5.894,71.611861,81.552384,5/14/18 12:45,-0.07,96.52217
5/14/18 7:55,NA,23.624,5.946,72.311804,81.835552,5/14/18 12:55,-0.04,96.52381
5/14/18 8:00,1.24765,NA,NA,NA,81.835552,5/14/18 13:00,-0.05,96.53035
5/14/18 8:05,NA,23.658,5.955,72.467673,81.835552,5/14/18 13:05,-0.04,96.53199
5/14/18 8:15,1.21684,23.725,5.985,72.924699,81.552384,5/14/18 13:15,-0.04,96.53199
5/14/18 8:25,NA,23.783,6.041,73.6874,81.552384,5/14/18 13:25,-0.05,96.53035
5/14/18 8:30,1.257953,NA,NA,NA,81.552384,5/14/18 13:30,-0.05,96.53199
5/14/18 8:35,NA,23.867,6.123,74.805632,81.835552,5/14/18 13:35,-0.03,96.5418
5/14/18 8:45,1.256481,23.976,6.207,75.987167,81.835552,5/14/18 13:45,-0.02,96.52217
5/14/18 8:55,NA,24.094,6.297,77.2596,81.835552,5/14/18 13:55,-0.08,96.52217
5/14/18 9:00,1.24618,NA,NA,NA,81.552384,5/14/18 14:00,-0.02,96.52217
5/14/18 9:05,NA,24.245,6.43,79.114516,81.835552,5/14/18 14:05,-0.02,96.50255
5/14/18 9:15,1.234428,24.412,6.57,81.089363,81.835552,5/14/18 14:15,-0.08,96.51073
5/14/18 9:25,NA,24.606,6.727,83.327441,81.835552,5/14/18 14:25,-0.01,96.49273
5/14/18 9:30,1.234428,NA,NA,NA,81.835552,5/14/18 14:30,-0.01,96.47311
5/14/18 9:35,NA,24.824,6.868,85.418879,81.835552,5/14/18 14:35,-0.02,96.47311
5/14/18 9:45,1.225628,25.009,7.01,87.483952,81.552384,5/14/18 14:45,-0.03,96.47311
5/14/18 9:55,NA,25.202,7.189,90.038004,81.552384,5/14/18 14:55,-0.01,96.52217
5/14/18 10:00,1.219768,NA,NA,NA,81.552384,5/14/18 15:00,-0.02,96.53199
5/14/18 10:05,NA,25.404,7.352,92.422472,81.835552,5/14/18 15:05,0.01,96.51237
5/14/18 10:15,1.228561,25.598,7.444,93.912842,81.835552,5/14/18 15:15,-0.02,96.50255
5/14/18 10:25,NA,25.758,7.55,95.529602,81.835552,5/14/18 15:25,0.04,96.50255
5/14/18 10:30,1.208063,NA,NA,NA,81.835552,5/14/18 15:30,0,96.50255
5/14/18 10:35,NA,25.817,7.689,97.393366,81.552384,5/14/18 15:35,-0.04,96.50255
5/14/18 10:45,1.210987,25.902,7.732,98.090207,81.835552,5/14/18 15:45,0.01,96.50255
5/14/18 10:55,NA,25.986,7.874,100.044868,81.552384,5/14/18 15:55,0.1,96.49601
5/14/18 11:00,1.215376,NA,NA,NA,81.552384,5/14/18 16:00,0.24,96.51237
5/14/18 11:05,NA,26.214,7.927,101.137235,81.835552,5/14/18 16:05,0.45,96.5189
5/14/18 11:15,1.208063,26.383,8.109,103.777274,81.552384,5/14/18 16:15,1.23,96.52217
5/14/18 11:25,NA,26.553,8.103,104.020369,81.552384,5/14/18 16:25,2.39,96.53199
5/14/18 11:30,1.199297,NA,NA,NA,81.552384,5/14/18 16:30,2.94,96.52217
5/14/18 11:35,NA,26.62,8.296,106.62711,81.552384,5/14/18 16:35,3.99,96.52217
5/14/18 11:45,1.199297,26.68,8.244,106.073727,81.552384,5/14/18 16:45,8.43,96.51563
5/14/18 11:55,NA,26.671,8.323,107.072791,81.552384,5/14/18 16:55,14.76,96.51237
5/14/18 12:00,1.194919,NA,NA,NA,81.552384,5/14/18 17:00,15.78,96.51237
5/14/18 12:05,NA,26.705,8.391,108.01391,81.552384,5/14/18 17:05,16.7,96.52217
5/14/18 12:15,1.205139,26.713,8.419,108.390001,81.552384,5/14/18 17:15,22.17,96.52217
5/14/18 12:25,NA,26.807,8.379,108.058183,80.419712,5/14/18 17:25,20.57,96.52217
5/14/18 12:30,1.189086,NA,NA,NA,80.419712,5/14/18 17:30,14.67,96.53199
5/14/18 12:35,NA,26.934,8.588,111.007281,80.419712,5/14/18 17:35,20,96.54017
5/14/18 12:45,1.189086,27.265,8.824,114.738127,80.136544,5/14/18 17:45,21.41,96.5418
5/14/18 12:55,NA,27.528,8.948,116.899479,79.570208,5/14/18 17:55,28.89,96.55161
5/14/18 13:00,1.187629,NA,NA,NA,79.570208,5/14/18 18:00,37.78,96.55161
5/14/18 13:05,NA,27.749,9.107,119.446791,80.136544,5/14/18 18:05,38.02,96.56143
5/14/18 13:15,1.165805,27.86,9.162,120.405902,78.720704,5/14/18 18:15,37.42,96.56143
5/14/18 13:25,NA,28.039,9.269,122.200225,79.28704,5/14/18 18:25,39.24,96.57124
5/14/18 13:30,1.187629,NA,NA,NA,78.720704,5/14/18 18:30,53.38,96.57124
5/14/18 13:35,NA,28.235,9.286,122.850549,77.021696,5/14/18 18:35,44.34,96.58106
5/14/18 13:45,1.187629,28.543,9.448,125.676087,78.154368,5/14/18 18:45,38.28,96.58269
5/14/18 13:55,NA,28.86,9.497,127.034976,78.720704,5/14/18 18:55,53.16,96.59087
5/14/18 14:00,1.199297,NA,NA,NA,78.437536,5/14/18 19:00,54.17,96.59087
5/14/18 14:05,NA,29.177,9.594,129.048037,78.437536,5/14/18 19:05,46.66,96.58269
5/14/18 14:15,1.224163,29.452,9.644,130.345596,78.720704,5/14/18 19:15,50.6,96.59414
5/14/18 14:25,NA,29.598,9.494,128.64529,78.437536,5/14/18 19:25,53.65,96.6105
5/14/18 14:30,1.202217,NA,NA,NA,79.28704,5/14/18 19:30,50.03,96.60232
5/14/18 14:35,NA,29.848,9.637,131.152065,78.437536,5/14/18 19:35,68.98,96.60886
5/14/18 14:45,1.208063,29.961,9.563,130.400508,78.437536,5/14/18 19:45,85.56,96.6105
5/14/18 14:55,NA,30.116,9.591,131.134117,78.437536,5/14/18 19:55,345.89,96.61377
5/14/18 15:00,1.196378,NA,NA,NA,78.437536,5/14/18 20:00,146.27,96.61704
5/14/18 15:05,NA,30.09,9.519,130.091097,78.437536,5/14/18 20:05,125.72,96.6105
5/14/18 15:15,1.189086,30.012,9.502,129.683361,77.304864,5/14/18 20:15,64.12,96.6105
5/14/18 15:25,NA,29.892,9.413,128.201516,77.021696,5/14/18 20:25,64.04,96.59087
5/14/18 15:30,1.167258,NA,NA,NA,77.588032,5/14/18 20:30,69.78,96.59087
5/14/18 15:35,NA,29.797,9.266,125.991353,77.588032,5/14/18 20:35,67.42,96.58106
5/14/18 15:45,1.151295,29.693,9.146,124.134981,78.154368,5/14/18 20:45,89.04,96.58106
5/14/18 15:55,NA,29.59,8.971,121.541613,77.588032,5/14/18 20:55,69.21,96.59087
5/14/18 16:00,1.142605,NA,NA,NA,78.154368,5/14/18 21:00,97.23,96.59578
5/14/18 16:05,NA,29.461,8.802,118.984044,77.588032,5/14/18 21:05,114.47,96.60068
5/14/18 16:15,1.161448,29.34,8.617,116.237405,77.588032,5/14/18 21:15,137.75,96.60068
5/14/18 16:25,NA,29.169,8.368,112.541456,77.304864,5/14/18 21:25,110.95,96.62031
5/14/18 16:30,1.141157,NA,NA,NA,77.588032,5/14/18 21:30,135.63,96.62031
5/14/18 16:35,NA,29.014,8.21,110.116984,77.588032,5/14/18 21:35,93.77,96.63176
5/14/18 16:45,1.141157,28.834,8.046,107.576753,77.588032,5/14/18 21:45,78.85,96.64975
5/14/18 16:55,NA,28.629,7.876,104.924533,78.154368,5/14/18 21:55,104.96,96.65466
5/14/18 17:00,1.155645,NA,NA,NA,77.588032,5/14/18 22:00,121.99,96.66774
5/14/18 17:05,NA,28.466,7.758,103.055767,77.588032,5/14/18 22:05,144.63,96.67592
5/14/18 17:15,1.155645,28.304,7.63,101.065614,77.588032,5/14/18 22:15,154.17,96.67919
5/14/18 17:25,NA,28.15,7.554,99.786391,77.588032,5/14/18 22:25,171.8,96.64975
5/14/18 17:30,1.164353,NA,NA,NA,77.588032,5/14/18 22:30,148.56,96.64975
5/14/18 17:35,NA,28.048,7.451,98.247854,77.588032,5/14/18 22:35,182.25,96.65956
5/14/18 17:45,1.136819,27.911,7.375,97.009325,77.588032,5/14/18 22:45,165.53,96.63503
5/14/18 17:55,NA,27.792,7.284,95.609653,77.304864,5/14/18 22:55,188.96,96.62031
5/14/18 18:00,1.157095,NA,NA,NA,77.021696,5/14/18 23:00,161.33,96.60396
5/14/18 18:05,NA,27.673,7.236,94.778389,77.588032,5/14/18 23:05,167.73,96.59087
5/14/18 18:15,1.122373,27.562,7.194,94.041775,78.154368,5/14/18 23:15,178.81,96.56797
5/14/18 18:25,NA,27.452,7.17,93.54395,77.588032,5/14/18 23:25,582.69,96.53199
5/14/18 18:30,1.136819,NA,NA,NA,77.304864,5/14/18 23:30,508.7,96.514
5/14/18 18:35,NA,27.367,7.104,92.542003,77.588032,5/14/18 23:35,441.56,96.49273
5/14/18 18:45,1.136819,27.29,7.101,92.375414,77.588032,5/14/18 23:45,232.33,96.47311
5/14/18 18:55,NA,27.146,7.011,90.969317,78.154368,5/14/18 23:55,94.06,96.43876
5/14/18 19:00,1.122373,NA,NA,NA,77.588032,5/15/18 0:00,102.88,96.43385
5/14/18 19:05,NA,26.985,6.987,90.395926,77.588032,5/15/18 0:05,114.18,96.42404
5/14/18 19:15,1.129591,26.883,6.897,89.067796,78.154368,5/15/18 0:15,106.67,96.40441
5/14/18 19:25,NA,26.824,6.849,88.353912,78.154368,5/15/18 0:25,92.1,96.3946
5/14/18 19:30,1.119487,NA,NA,NA,78.154368,5/15/18 0:30,96.24,96.37497
5/14/18 19:35,NA,26.722,6.768,87.148445,77.588032,5/15/18 0:35,109.75,96.35534
5/14/18 19:45,1.129591,26.637,6.715,86.333309,77.304864,5/15/18 0:45,139.1,96.34553
5/14/18 19:55,NA,26.527,6.594,84.609108,75.889024,5/15/18 0:55,129.58,96.33572
5/14/18 20:00,1.123816,NA,NA,NA,76.172192,5/15/18 1:00,118.92,96.31608
5/14/18 20:05,NA,26.451,6.586,84.390214,76.172192,5/15/18 1:05,117.82,96.30627
5/14/18 20:15,1.122373,26.383,6.504,83.236822,77.588032,5/15/18 1:15,92.12,96.29646
5/14/18 20:25,NA,26.324,6.463,82.623613,77.588032,5/15/18 1:25,56.41,96.30627
5/14/18 20:30,1.123816,NA,NA,NA,77.588032,5/15/18 1:30,43.16,96.3079
5/14/18 20:35,NA,26.214,6.451,82.305576,77.588032,5/15/18 1:35,37.66,96.31445
5/14/18 20:45,1.138264,26.113,6.389,81.364915,77.588032,5/15/18 1:45,31.24,96.29646
5/14/18 20:55,NA,26.037,6.364,80.934431,78.154368,5/15/18 1:55,23.01,96.28664
5/14/18 21:00,1.132481,NA,NA,NA,77.588032,5/15/18 2:00,19.03,96.26702
5/14/18 21:05,NA,25.978,6.34,80.542537,77.588032,5/15/18 2:05,16.37,96.25066
5/14/18 21:15,1.115161,25.877,6.376,80.850717,78.154368,5/15/18 2:15,16.04,96.24739
5/14/18 21:25,NA,25.767,6.364,80.536486,78.154368,5/15/18 2:25,16.42,96.27029
5/14/18 21:30,1.122373,NA,NA,NA,77.588032,5/15/18 2:30,14.4,96.30627
5/14/18 21:35,NA,25.699,6.342,80.158278,77.588032,5/15/18 2:35,13.98,96.30627
5/14/18 21:45,1.122373,25.59,6.315,79.657795,77.588032,5/15/18 2:45,11.76,96.26211
5/14/18 21:55,NA,25.514,6.286,79.181526,77.588032,5/15/18 2:55,12.81,96.24084
5/14/18 22:00,1.116603,NA,NA,NA,78.154368,5/15/18 3:00,13.13,96.22776
5/14/18 22:05,NA,25.413,6.348,79.814324,78.154368,5/15/18 3:05,12.76,96.21795
5/14/18 22:15,1.095012,25.354,6.348,79.727793,77.588032,5/15/18 3:15,17.94,96.29646
5/14/18 22:25,NA,25.202,6.357,79.617692,77.588032,5/15/18 3:25,12.53,96.29646
5/14/18 22:30,1.119487,NA,NA,NA,77.588032,5/15/18 3:30,8.42,96.26702
5/14/18 22:35,NA,25.043,6.33,79.047277,77.588032,5/15/18 3:35,5.85,96.23594
5/14/18 22:45,1.110838,24.975,6.378,79.546656,78.154368,5/15/18 3:45,6.85,95.99385
5/14/18 22:55,NA,24.916,6.354,79.160887,78.154368,5/15/18 3:55,8.45,96.17378
5/14/18 23:00,1.123816,NA,NA,NA,77.588032,5/15/18 4:00,12.51,96.19831
5/14/18 23:05,NA,24.874,6.291,78.315096,77.588032,5/15/18 4:05,15.74,96.14597
5/14/18 23:15,1.119487,24.79,6.236,77.509694,78.154368,5/15/18 4:15,24.66,96.17869
5/14/18 23:25,NA,24.748,6.198,76.977401,77.588032,5/15/18 4:25,12.25,96.19831
5/14/18 23:30,1.118044,NA,NA,NA,77.588032,5/15/18 4:30,9.34,96.19831
5/14/18 23:35,NA,24.681,6.173,76.571642,77.588032,5/15/18 4:35,8.65,96.20813
5/14/18 23:45,1.157095,24.673,6.099,75.642489,77.588032,5/15/18 4:45,6.85,96.22122
5/14/18 23:55,NA,24.639,6.066,75.185714,77.588032,5/15/18 4:55,5.55,96.24739
5/15/18 0:00,1.183258,NA,NA,NA,77.588032,5/15/18 5:00,4.46,96.24739
5/15/18 0:05,NA,24.606,5.955,73.764666,77.588032,5/15/18 5:05,3.33,96.23757
5/15/18 0:15,1.212449,24.547,5.919,73.238344,77.588032,5/15/18 5:15,2.96,96.24739
5/15/18 0:25,NA,24.547,5.884,72.805274,77.588032,5/15/18 5:25,2.34,96.26865
5/15/18 0:30,1.116603,NA,NA,NA,77.588032,5/15/18 5:30,2.03,96.27683
5/15/18 0:35,NA,24.48,5.844,72.220229,77.588032,5/15/18 5:35,1.68,96.26702
5/15/18 0:45,1.12093,24.404,5.818,71.797196,77.588032,5/15/18 5:45,1.1,96.19831
5/15/18 0:55,NA,24.362,5.799,71.506708,77.588032,5/15/18 5:55,0.66,96.1885
5/15/18 1:00,1.107958,NA,NA,NA,77.588032,5/15/18 6:00,0.33,96.17869
5/15/18 1:05,NA,24.32,5.762,70.994815,77.588032,5/15/18 6:05,0.28,96.1885
5/15/18 1:15,1.141157,24.27,5.747,70.743933,77.588032,5/15/18 6:15,0.11,96.1836
5/15/18 1:25,NA,24.194,5.708,70.164145,78.154368,5/15/18 6:25,0.03,96.14107
5/15/18 1:30,1.112278,NA,NA,NA,77.588032,5/15/18 6:30,0.05,96.26047
5/15/18 1:35,NA,24.161,5.68,69.77689,77.588032,5/15/18 6:35,0.01,96.27683
5/15/18 1:45,1.115161,24.085,5.679,69.665451,78.154368,5/15/18 6:45,-0.01,96.303
5/15/18 1:55,NA,24.027,5.652,69.258947,77.021696,5/15/18 6:55,-0.01,96.33572
5/15/18 2:00,1.1022,NA,NA,NA,75.03952,5/15/18 7:00,-0.01,96.31608
5/15/18 2:05,NA,23.993,5.619,68.810701,75.03952,5/15/18 7:05,0.04,96.33899
5/15/18 2:15,1.11372,23.909,5.628,68.812389,76.45536,5/15/18 7:15,-0.03,96.41422
5/15/18 2:25,NA,23.825,5.614,68.532998,77.021696,5/15/18 7:25,-0.02,96.46166
5/15/18 2:30,1.116603,NA,NA,NA,77.021696,5/15/18 7:30,-0.04,96.4682
5/15/18 2:35,NA,23.767,5.59,68.165639,77.304864,5/15/18 7:35,-0.04,96.45348
5/15/18 2:45,1.118044,23.725,5.56,67.746253,78.154368,5/15/18 7:45,-0.03,96.36516
5/15/18 2:55,NA,23.716,5.539,67.478945,78.154368,5/15/18 7:55,-0.03,96.02984
5/15/18 3:00,1.119487,NA,NA,NA,78.720704,5/15/18 8:00,-0.02,96.03638
5/15/18 3:05,NA,23.675,5.51,67.073849,78.154368,5/15/18 8:05,-0.06,96.08055
5/15/18 3:15,1.095012,23.658,5.511,67.064542,78.437536,5/15/18 8:15,-0.01,96.24739
5/15/18 3:25,NA,23.641,5.498,66.884914,77.304864,5/15/18 8:25,-0.05,96.33244
5/15/18 3:30,1.115161,NA,NA,NA,77.588032,5/15/18 8:30,-0.06,96.34553
