DateTime_UTC,nitrateNitrite,temp_C,DO_mgL,DO_sat,PAR,barom.pressure,Discharge_m3s,Depth_m
4/15/18 2:35,NA,13.886,0.032,0.319102,185.78,95.82372,NA,NA
4/15/18 2:45,3.683882,13.79,0.032,0.318427,146.88,95.84336,32.2812,0.491520745
4/15/18 2:55,NA,13.703,0.032,0.317815,119.23,95.8548,NA,NA
4/15/18 3:00,3.636487,NA,NA,NA,125.8,95.86298,32.1396,0.490225987
4/15/18 3:05,NA,13.615,0.032,0.317197,113.3,95.86462,NA,NA
4/15/18 3:15,3.563189,13.572,0.031,0.306992,73.21,95.89406,31.998,0.488928947
4/15/18 3:25,NA,13.458,0.032,0.316095,104.07,95.91697,NA,NA
4/15/18 3:30,3.507936,NA,NA,NA,96.71,95.92678,32.1396,0.490225987
4/15/18 3:35,NA,13.379,0.031,0.30568,94.03,95.93987,NA,NA
4/15/18 3:45,3.471848,13.3,0.032,0.314987,139.03,95.97095,31.2901,0.482409909
4/15/18 3:55,NA,13.283,0.03,0.295188,102.33,96.00039,NA,NA
4/15/18 4:00,3.480778,NA,NA,NA,91.66,96.01675,31.1485,0.481098865
4/15/18 4:05,NA,13.213,0.031,0.304552,66.06,96.03638,NA,NA
4/15/18 4:15,3.478029,13.142,0.03,0.294262,43.33,96.06255,31.2901,0.482409909
4/15/18 4:25,NA,13.116,0.031,0.303894,25.86,96.10017,NA,NA
4/15/18 4:30,3.433538,NA,NA,NA,21.95,96.11162,30.8653,0.478469602
4/15/18 4:35,NA,13.046,0.031,0.303419,23.92,96.12634,NA,NA
4/15/18 4:45,3.355202,12.975,0.03,0.293165,13.51,96.15906,30.5821,0.475830671
4/15/18 4:55,NA,12.94,0.029,0.283171,12.14,96.19995,NA,NA
4/15/18 5:00,3.285653,NA,NA,NA,9.53,96.21795,29.7326,0.467855547
4/15/18 5:05,NA,12.931,0.03,0.292876,9.78,96.23594,NA,NA
4/15/18 5:15,3.254886,12.826,0.029,0.282448,5.88,96.26047,30.5821,0.475830671
4/15/18 5:25,NA,12.782,0.032,0.311359,4.22,96.28664,NA,NA
4/15/18 5:30,3.244201,NA,NA,NA,3.71,96.303,30.0158,0.470524242
4/15/18 5:35,NA,12.729,0.03,0.291552,3.42,96.303,NA,NA
4/15/18 5:45,3.239897,12.711,0.03,0.291434,2,96.32754,30.4406,0.474508476
4/15/18 5:55,NA,12.676,0.029,0.281497,0.79,96.34553,NA,NA
4/15/18 6:00,3.231707,NA,NA,NA,0.46,96.34716,30.4406,0.474508476
4/15/18 6:05,NA,12.658,0.03,0.291086,0.23,96.35207,NA,NA
4/15/18 6:15,3.226996,12.614,0.029,0.281105,0,96.36516,30.4406,0.474508476
4/15/18 6:25,NA,12.614,0.03,0.290798,-0.06,96.38969,NA,NA
4/15/18 6:30,3.211689,NA,NA,NA,-0.04,96.38969,30.7237,0.477151352
4/15/18 6:35,NA,12.561,0.03,0.290451,-0.05,96.38478,NA,NA
4/15/18 6:45,3.187087,12.517,0.031,0.299835,-0.17,96.37006,30.8653,0.478469602
4/15/18 6:55,NA,12.464,0.03,0.289816,-0.07,96.36516,NA,NA
4/15/18 7:00,3.158013,NA,NA,NA,-0.03,96.35534,31.0069,0.479785434
4/15/18 7:05,NA,12.41,0.029,0.279813,-0.05,96.36025,NA,NA
4/15/18 7:15,3.156183,12.375,0.03,0.289233,-0.05,96.38478,30.5821,0.475830671
4/15/18 7:25,NA,12.331,0.039,0.375629,-0.03,96.38478,NA,NA
4/15/18 7:30,3.157195,NA,NA,NA,-0.1,96.38805,30.8653,0.478469602
4/15/18 7:35,NA,12.304,0.03,0.288769,-0.03,96.37497,NA,NA
4/15/18 7:45,3.133873,12.242,0.03,0.288363,-0.04,96.38478,30.8653,0.478469602
4/15/18 7:55,NA,12.206,0.029,0.278523,-0.06,96.37006,NA,NA
4/15/18 8:00,3.086194,NA,NA,NA,-0.04,96.37006,30.8653,0.478469602
4/15/18 8:05,NA,12.18,0.029,0.278359,-0.03,96.37824,NA,NA
4/15/18 8:15,3.03279,12.135,0.031,0.297252,-0.03,96.3946,30.8653,0.478469602
4/15/18 8:25,NA,12.1,0.029,0.277854,-0.05,96.41749,NA,NA
4/15/18 8:30,3.013666,NA,NA,NA,-0.06,96.4224,30.7237,0.477151352
4/15/18 8:35,NA,12.073,0.031,0.296834,-0.06,96.42567,NA,NA
4/15/18 8:45,2.996803,12.02,0.035,0.334731,0,96.41586,30.7237,0.477151352
4/15/18 8:55,NA,11.975,0.03,0.286618,-0.12,96.41422,NA,NA
4/15/18 9:00,2.98674,NA,NA,NA,-0.04,96.41913,30.7237,0.477151352
4/15/18 9:05,NA,11.948,0.03,0.286442,-0.03,96.42077,NA,NA
4/15/18 9:15,2.971514,11.904,0.042,0.400617,-0.1,96.43385,30.7237,0.477151352
4/15/18 9:25,NA,11.877,0.038,0.362239,-0.05,96.43385,NA,NA
4/15/18 9:30,2.946738,NA,NA,NA,0.02,96.43549,30.5821,0.475830671
4/15/18 9:35,NA,11.833,0.213,2.028408,-0.03,96.43385,NA,NA
4/15/18 9:45,2.91856,11.779,0.231,2.19711,-0.05,96.43385,31.0069,0.479785434
4/15/18 9:55,NA,11.752,0.188,1.78702,0.01,96.42404,NA,NA
4/15/18 10:00,2.86248,NA,NA,NA,0.08,96.43222,31.0069,0.479785434
4/15/18 10:05,NA,11.699,0.06,0.569634,-0.05,96.43385,NA,NA
4/15/18 10:15,2.798628,11.654,0.03,0.284524,-0.04,96.43712,31.0069,0.479785434
4/15/18 10:25,NA,11.6,0.03,0.284172,-0.03,96.45348,NA,NA
4/15/18 10:30,2.751647,NA,NA,NA,-0.07,96.45348,31.0069,0.479785434
4/15/18 10:35,NA,11.546,0.03,0.28382,-0.04,96.46166,NA,NA
4/15/18 10:45,2.719359,11.52,0.029,0.274195,-0.04,96.46493,30.8653,0.478469602
4/15/18 10:55,NA,11.466,0.03,0.283299,-0.04,96.46984,NA,NA
4/15/18 11:00,2.684797,NA,NA,NA,-0.02,96.46984,31.4316,0.48371766
4/15/18 11:05,NA,11.43,0.029,0.273629,-0.11,96.47311,NA,NA
4/15/18 11:15,2.585912,11.394,0.029,0.273402,-0.04,96.47311,31.0069,0.479785434
4/15/18 11:25,NA,11.349,0.029,0.273119,0.01,96.4682,NA,NA
4/15/18 11:30,2.462509,NA,NA,NA,-0.03,96.4682,31.0069,0.479785434
4/15/18 11:35,NA,11.322,0.028,0.263537,-0.08,96.46657,NA,NA
4/15/18 11:45,2.32618,11.25,0.029,0.272496,-0.08,96.45348,31.0069,0.479785434
4/15/18 11:55,NA,11.241,0.029,0.27244,-0.07,96.45511,NA,NA
4/15/18 12:00,2.220839,NA,NA,NA,-0.03,96.45348,31.1485,0.481098865
4/15/18 12:05,NA,11.205,0.028,0.262827,-0.07,96.45348,NA,NA
4/15/18 12:15,2.119113,11.133,0.029,0.271761,-0.07,96.43549,31.1485,0.481098865
4/15/18 12:25,NA,11.124,0.027,0.252966,-0.06,96.41913,NA,NA
4/15/18 12:30,2.057364,NA,NA,NA,-0.05,96.41422,31.1485,0.481098865
4/15/18 12:35,NA,11.088,0.029,0.271478,-0.06,96.40768,NA,NA
4/15/18 12:45,2.014817,11.097,0.028,0.262171,-0.04,96.41422,31.2901,0.482409909
4/15/18 12:55,NA,11.025,0.028,0.261735,-0.03,96.42404,NA,NA
4/15/18 13:00,1.999028,NA,NA,NA,-0.05,96.43222,31.1485,0.481098865
4/15/18 13:05,NA,10.98,0.029,0.2708,0,96.42567,NA,NA
4/15/18 13:15,1.983588,10.944,0.029,0.270574,-0.06,96.43385,31.2901,0.482409909
4/15/18 13:25,NA,10.926,0.028,0.261134,-0.11,96.42404,NA,NA
4/15/18 13:30,1.964472,NA,NA,NA,-0.05,96.43385,31.2901,0.482409909
4/15/18 13:35,NA,10.899,0.028,0.260971,-0.08,96.44366,NA,NA
4/15/18 13:45,1.947602,10.872,0.028,0.260807,-0.05,96.44366,31.5732,0.485023979
4/15/18 13:55,NA,10.844,0.029,0.269946,-0.09,96.44693,NA,NA
4/15/18 14:00,1.918377,NA,NA,NA,-0.05,96.45021,31.2901,0.482409909
4/15/18 14:05,NA,10.835,0.029,0.269889,-0.04,96.45511,NA,NA
4/15/18 14:15,1.879273,10.826,0.028,0.260528,-0.08,96.47801,31.4316,0.48371766
4/15/18 14:25,NA,10.826,0.027,0.251224,-0.05,96.49273,NA,NA
4/15/18 14:30,1.830716,NA,NA,NA,-0.04,96.50255,31.1485,0.481098865
4/15/18 14:35,NA,10.772,0.028,0.260201,-0.07,96.51073,NA,NA
4/15/18 14:45,1.786395,10.781,0.029,0.269551,-0.09,96.51563,31.2901,0.482409909
4/15/18 14:55,NA,10.781,0.028,0.260256,-0.05,96.52381,NA,NA
4/15/18 15:00,1.770239,NA,NA,NA,-0.02,96.52708,31.2901,0.482409909
4/15/18 15:05,NA,10.754,0.027,0.250803,-0.07,96.53362,NA,NA
4/15/18 15:15,1.748888,10.763,0.028,0.260147,-0.07,96.55816,31.1485,0.481098865
4/15/18 15:25,NA,10.763,0.029,0.269438,-0.05,96.57779,NA,NA
4/15/18 15:30,1.726466,NA,NA,NA,-0.05,96.58106,30.7237,0.477151352
4/15/18 15:35,NA,10.763,0.028,0.260147,-0.04,96.58433,NA,NA
4/15/18 15:45,1.692197,10.745,0.027,0.250751,-0.04,96.58596,31.1485,0.481098865
4/15/18 15:55,NA,10.745,0.027,0.250751,-0.05,96.59741,NA,NA
4/15/18 16:00,1.673164,NA,NA,NA,-0.07,96.60559,31.4316,0.48371766
4/15/18 16:05,NA,10.727,0.027,0.250646,-0.07,96.61377,NA,NA
4/15/18 16:15,1.657304,10.709,0.028,0.25982,-0.03,96.63176,31.0069,0.479785434
4/15/18 16:25,NA,10.727,0.026,0.241363,0.07,96.63994,NA,NA
4/15/18 16:30,1.652077,NA,NA,NA,0.27,96.63994,31.1485,0.481098865
4/15/18 16:35,NA,10.736,0.028,0.259983,0.74,96.63994,NA,NA
4/15/18 16:45,1.656493,10.736,0.028,0.259983,2.71,96.64812,31.2901,0.482409909
4/15/18 16:55,NA,10.736,0.027,0.250698,5.62,96.67919,NA,NA
4/15/18 17:00,1.671697,NA,NA,NA,8.5,96.689,30.8653,0.478469602
4/15/18 17:05,NA,10.745,0.028,0.260038,11.14,96.69718,NA,NA
4/15/18 17:15,1.701421,10.736,0.028,0.259983,19.31,96.70372,31.4316,0.48371766
4/15/18 17:25,NA,10.736,0.028,0.259983,28.21,96.7119,NA,NA
4/15/18 17:30,1.728759,NA,NA,NA,31.2,96.72825,31.0069,0.479785434
4/15/18 17:35,NA,10.709,0.028,0.25982,33.85,96.7397,NA,NA
4/15/18 17:45,1.769462,10.718,0.028,0.259874,43.11,96.76914,31.7148,0.486327957
4/15/18 17:55,NA,10.709,0.027,0.250541,49.59,96.77241,NA,NA
4/15/18 18:00,1.841303,NA,NA,NA,58.21,96.77732,31.4316,0.48371766
4/15/18 18:05,NA,10.672,0.028,0.259596,86.87,96.78714,NA,NA
4/15/18 18:15,1.957124,10.672,0.027,0.250325,91.5,96.79531,31.5732,0.485023979
4/15/18 18:25,NA,10.672,0.028,0.259596,80.6,96.80349,NA,NA
4/15/18 18:30,2.104773,NA,NA,NA,83.25,96.80676,31.8564,0.487629608
4/15/18 18:35,NA,10.682,0.028,0.259656,98.29,96.81494,NA,NA
4/15/18 18:45,2.279996,10.654,0.029,0.268754,111.2,96.82639,31.998,0.488928947
4/15/18 18:55,NA,10.682,0.027,0.250383,149.75,96.8362,NA,NA
4/15/18 19:00,2.453489,NA,NA,NA,141.64,96.84601,31.5732,0.485023979
4/15/18 19:05,NA,10.654,0.028,0.259487,156.25,96.85583,NA,NA
4/15/18 19:15,2.591645,10.672,0.028,0.259596,201.17,96.86891,31.7148,0.486327957
4/15/18 19:25,NA,10.672,0.028,0.259596,212.64,96.86891,NA,NA
4/15/18 19:30,2.672645,NA,NA,NA,196.04,96.87381,32.1396,0.490225987
4/15/18 19:35,NA,10.682,0.028,0.259656,187.53,96.88363,NA,NA
4/15/18 19:45,2.749914,10.672,0.026,0.241053,210.93,96.88527,32.2812,0.491520745
4/15/18 19:55,NA,10.663,0.027,0.250272,292.24,96.89017,NA,NA
4/15/18 20:00,2.855156,NA,NA,NA,348.78,96.89672,32.4227,0.49281232
4/15/18 20:05,NA,10.627,0.028,0.259324,388.76,96.90489,NA,NA
4/15/18 20:15,2.999473,10.591,0.028,0.259106,619.71,96.90652,32.4227,0.49281232
4/15/18 20:25,NA,10.554,0.027,0.249636,447.25,96.91961,NA,NA
4/15/18 20:30,3.156157,NA,NA,NA,343.96,96.91961,32.1396,0.490225987
4/15/18 20:35,NA,10.564,0.028,0.258942,402.38,96.92779,NA,NA
4/15/18 20:45,3.28136,10.536,0.029,0.268015,790.9,96.93433,32.5643,0.494102553
4/15/18 20:55,NA,10.482,0.028,0.258447,563.76,96.95395,NA,NA
4/15/18 21:00,3.399378,NA,NA,NA,417.03,96.95068,32.7059,0.495390544
4/15/18 21:05,NA,10.473,0.029,0.26762,307.16,96.95559,NA,NA
4/15/18 21:15,3.489303,10.455,0.029,0.267508,414.49,96.9654,32.1396,0.490225987
4/15/18 21:25,NA,10.436,0.027,0.248948,427.06,96.97031,NA,NA
4/15/18 21:30,3.570347,NA,NA,NA,292.98,96.96867,32.5643,0.494102553
4/15/18 21:35,NA,10.427,0.027,0.248896,297.23,96.97521,NA,NA
4/15/18 21:45,3.619679,10.391,0.028,0.257896,441.03,96.98503,32.5643,0.494102553
4/15/18 21:55,NA,10.354,0.028,0.257673,313.75,96.99484,NA,NA
4/15/18 22:00,3.64484,NA,NA,NA,259.45,97.00302,33.5554,0.503071254
4/15/18 22:05,NA,10.336,0.028,0.257564,274.16,97.00466,NA,NA
4/15/18 22:15,3.651327,10.318,0.028,0.257455,257.46,97.01774,33.697,0.504343923
4/15/18 22:25,NA,10.3,0.027,0.248156,245.81,97.02101,NA,NA
4/15/18 22:30,3.648934,NA,NA,NA,260.56,97.02919,33.697,0.504343923
4/15/18 22:35,NA,10.245,0.028,0.257015,220.39,97.02919,NA,NA
4/15/18 22:45,3.647844,10.227,0.029,0.266081,259.13,97.03573,33.9802,0.506882862
4/15/18 22:55,NA,10.199,0.026,0.238398,239.03,97.04227,NA,NA
4/15/18 23:00,3.629942,NA,NA,NA,294.67,97.04227,34.2633,0.509412459
4/15/18 23:05,NA,10.181,0.028,0.256628,286.4,97.04227,NA,NA
4/15/18 23:15,3.593043,10.154,0.027,0.247306,332.72,97.05372,34.4049,0.510674567
4/15/18 23:25,NA,10.108,0.028,0.256188,226.78,97.05535,NA,NA
4/15/18 23:30,3.541946,NA,NA,NA,424.18,97.05372,34.8297,0.514448482
4/15/18 23:35,NA,10.099,0.027,0.246986,305.51,97.05699,NA,NA
4/15/18 23:45,3.494734,10.053,0.029,0.264993,227.67,97.06026,35.5376,0.520696797
4/15/18 23:55,NA,10.017,0.027,0.246509,253.23,97.06353,NA,NA
4/16/18 0:00,3.442871,NA,NA,NA,307.58,97.06353,36.8118,0.53181953
4/16/18 0:05,NA,9.971,0.029,0.264481,323.86,97.0668,NA,NA
4/16/18 0:15,3.422489,9.962,0.026,0.237071,338.71,97.0668,37.6613,0.539149533
4/16/18 0:25,NA,9.916,0.027,0.245922,224.76,97.07498,NA,NA
4/16/18 0:30,3.420805,NA,NA,NA,234.54,97.08152,37.6613,0.539149533
4/16/18 0:35,NA,9.879,0.028,0.254807,319.09,97.07825,NA,NA
4/16/18 0:45,3.406404,9.852,0.028,0.254644,194.87,97.08152,38.2277,0.544000064
4/16/18 0:55,NA,9.806,0.028,0.254367,261.88,97.08479,NA,NA
4/16/18 1:00,3.375329,NA,NA,NA,263.39,97.07825,38.6524,0.54761827
4/16/18 1:05,NA,9.787,0.027,0.245172,240.29,97.07498,NA,NA
4/16/18 1:15,3.384182,9.751,0.028,0.254036,181.94,97.07661,38.2277,0.544000064
4/16/18 1:25,NA,9.705,0.028,0.253759,201.14,97.08152,NA,NA
4/16/18 1:30,3.419611,NA,NA,NA,169.32,97.08642,38.794,0.548821083
4/16/18 1:35,NA,9.668,0.027,0.244481,218.19,97.09133,NA,NA
4/16/18 1:45,3.466594,9.64,0.027,0.244319,172.93,97.08152,38.6524,0.54761827
4/16/18 1:55,NA,9.622,0.029,0.262304,294.52,97.07171,NA,NA
4/16/18 2:00,3.48653,NA,NA,NA,408.39,97.0668,38.9356,0.550022141
4/16/18 2:05,NA,9.604,0.027,0.24411,282.12,97.07007,NA,NA
4/16/18 2:15,3.505195,9.557,0.027,0.243837,354.16,97.06189,39.2188,0.552419029
4/16/18 2:25,NA,9.502,0.028,0.252538,196.51,97.07007,NA,NA
4/16/18 2:30,3.508602,NA,NA,NA,224.72,97.07171,38.3693,0.545208195
4/16/18 2:35,NA,9.465,0.027,0.243304,176.66,97.07171,NA,NA
4/16/18 2:45,3.502221,9.447,0.027,0.2432,141.85,97.07171,39.0772,0.551221454
4/16/18 2:55,NA,9.401,0.027,0.242933,141.76,97.07171,NA,NA
4/16/18 3:00,3.495204,NA,NA,NA,166.3,97.08152,38.794,0.548821083
4/16/18 3:05,NA,9.382,0.028,0.251816,165.48,97.07825,NA,NA
4/16/18 3:15,3.463239,9.345,0.028,0.251594,131.93,97.06517,39.3604,0.553614876
4/16/18 3:25,NA,9.299,0.029,0.260293,153.19,97.07171,NA,NA
4/16/18 3:30,3.427826,NA,NA,NA,103.63,97.07661,39.0772,0.551221454
4/16/18 3:35,NA,9.271,0.028,0.25115,157.05,97.08152,NA,NA
4/16/18 3:45,3.37784,9.243,0.026,0.233054,80.02,97.09951,39.2188,0.552419029
4/16/18 3:55,NA,9.206,0.027,0.241804,83.31,97.10932,NA,NA
4/16/18 4:00,3.376998,NA,NA,NA,93.16,97.10278,39.3604,0.553614876
4/16/18 4:05,NA,9.151,0.027,0.241485,63.77,97.11095,NA,NA
4/16/18 4:15,3.389794,9.132,0.026,0.232436,76.4,97.11422,39.6435,0.556000579
4/16/18 4:25,NA,9.095,0.027,0.241161,72.27,97.1175,NA,NA
4/16/18 4:30,3.449142,NA,NA,NA,51.65,97.12404,39.9267,0.558380315
4/16/18 4:35,NA,9.03,0.027,0.240786,56.8,97.13222,NA,NA
4/16/18 4:45,3.50293,9.03,0.028,0.249703,44.53,97.16002,39.7851,0.557191294
4/16/18 4:55,NA,8.974,0.029,0.258274,35.57,97.17473,NA,NA
4/16/18 5:00,3.551178,NA,NA,NA,27.06,97.17637,40.2099,0.560753309
4/16/18 5:05,NA,8.937,0.027,0.240248,28.92,97.17964,NA,NA
4/16/18 5:15,3.551817,8.909,0.028,0.248978,17.76,97.17964,39.9267,0.558380315
4/16/18 5:25,NA,8.891,0.029,0.257759,12.4,97.19927,NA,NA
4/16/18 5:30,3.550957,NA,NA,NA,8.56,97.18945,39.7851,0.557191294
4/16/18 5:35,NA,8.835,0.028,0.248535,6.71,97.18945,NA,NA
4/16/18 5:45,3.542596,8.816,0.027,0.239549,3.76,97.19927,39.7851,0.557191294
4/16/18 5:55,NA,8.788,0.028,0.248254,2.31,97.19927,NA,NA
4/16/18 6:00,3.541104,NA,NA,NA,1.11,97.19272,38.794,0.548821083
4/16/18 6:05,NA,8.76,0.027,0.239226,0.4,97.19109,NA,NA
4/16/18 6:15,3.510348,8.704,0.027,0.238903,0.02,97.20417,38.9356,0.550022141
4/16/18 6:25,NA,8.704,0.026,0.230054,-0.08,97.21235,NA,NA
4/16/18 6:30,3.510776,NA,NA,NA,-0.04,97.2287,38.6524,0.54761827
4/16/18 6:35,NA,8.657,0.028,0.24747,-0.12,97.2287,NA,NA
4/16/18 6:45,3.537997,8.62,0.027,0.238418,-0.04,97.23852,38.6524,0.54761827
4/16/18 6:55,NA,8.601,0.028,0.247135,-0.04,97.24833,NA,NA
4/16/18 7:00,3.55653,NA,NA,NA,-0.03,97.25487,38.3693,0.545208195
4/16/18 7:05,NA,8.582,0.028,0.247021,-0.07,97.25814,NA,NA
4/16/18 7:15,3.543085,8.554,0.026,0.229221,-0.06,97.26795,38.3693,0.545208195
4/16/18 7:25,NA,8.508,0.027,0.237772,-0.06,97.26795,NA,NA
4/16/18 7:30,3.527185,NA,NA,NA,-0.08,97.27777,38.2277,0.544000064
4/16/18 7:35,NA,8.489,0.026,0.22886,-0.03,97.28757,NA,NA
4/16/18 7:45,3.521205,8.451,0.028,0.246238,-0.03,97.28921,38.2277,0.544000064
4/16/18 7:55,NA,8.423,0.028,0.246071,-0.08,97.29739,NA,NA
4/16/18 8:00,3.512496,NA,NA,NA,-0.02,97.30393,38.5108,0.546413693
4/16/18 8:05,NA,8.376,1.772,15.55499,-0.07,97.3072,NA,NA
4/16/18 8:15,3.365018,8.357,0.337,2.956891,-0.03,97.31374,38.2277,0.544000064
4/16/18 8:25,NA,8.311,0.04,0.350574,-0.05,97.31538,NA,NA
4/16/18 8:30,3.282864,NA,NA,NA,-0.05,97.31702,37.9445,0.541578419
4/16/18 8:35,NA,8.282,0.034,0.297778,-0.07,97.31538,NA,NA
4/16/18 8:45,3.168726,8.301,0.027,0.23658,-0.13,97.30557,38.2277,0.544000064
4/16/18 8:55,NA,8.216,0.029,0.253579,-0.07,97.31047,NA,NA
4/16/18 9:00,3.159604,NA,NA,NA,-0.07,97.31702,37.9445,0.541578419
4/16/18 9:05,NA,8.188,0.03,0.262144,-0.06,97.31702,NA,NA
4/16/18 9:15,3.137754,8.16,0.029,0.253233,-0.05,97.31865,37.9445,0.541578419
4/16/18 9:25,NA,8.141,0.028,0.244387,-0.03,97.31702,NA,NA
4/16/18 9:30,3.018797,NA,NA,NA,-0.03,97.32846,37.5198,0.537933212
4/16/18 9:35,NA,8.094,0.028,0.244107,-0.08,97.33173,NA,NA
4/16/18 9:45,NA,8.075,0.028,0.243994,-0.04,97.33827,37.2366,0.535493325
4/16/18 9:55,NA,8.037,0.027,0.235061,-0.04,97.33827,NA,NA
4/16/18 10:05,NA,8.018,0.026,0.22625,-0.05,97.33827,NA,NA
4/16/18 10:15,NA,7.971,0.027,0.234682,-0.04,97.34481,38.2277,0.544000064
4/16/18 10:25,NA,7.952,0.025,0.217197,-0.06,97.34645,NA,NA
4/16/18 10:35,NA,7.914,0.027,0.234355,-0.18,97.34972,NA,NA
4/16/18 10:45,NA,7.886,0.027,0.234194,-0.05,97.35462,38.3693,0.545208195
4/16/18 10:55,NA,7.877,0.028,0.242814,-0.08,97.35135,NA,NA
4/16/18 11:05,NA,7.848,0.027,0.233976,-0.07,97.33664,NA,NA
4/16/18 11:15,NA,7.829,0.028,0.242529,-0.06,97.33664,38.2277,0.544000064
4/16/18 11:25,NA,7.801,0.027,0.233706,-0.08,97.34154,NA,NA
4/16/18 11:35,NA,7.734,0.027,0.233322,-0.04,97.34645,NA,NA
4/16/18 11:45,NA,7.715,0.028,0.24185,-0.06,97.34154,38.0861,0.542790142
4/16/18 11:55,NA,7.687,0.026,0.224421,-0.05,97.32682,NA,NA
4/16/18 12:05,NA,7.668,0.027,0.232943,-0.03,97.32682,NA,NA
4/16/18 12:15,NA,7.611,0.027,0.232617,-0.02,97.32846,38.0861,0.542790142
4/16/18 12:25,NA,7.62,0.026,0.224051,-0.03,97.33173,NA,NA
4/16/18 12:35,NA,7.592,0.026,0.223896,-0.05,97.33009,NA,NA
4/16/18 12:45,NA,7.573,0.026,0.223792,-0.03,97.33664,38.0861,0.542790142
4/16/18 12:55,NA,7.544,0.028,0.240834,-0.05,97.335,NA,NA
4/16/18 13:05,NA,7.516,0.026,0.223477,-0.02,97.33664,NA,NA
4/16/18 13:15,NA,7.516,0.026,0.223477,-0.06,97.33991,37.2366,0.535493325
4/16/18 13:25,NA,7.497,0.027,0.231964,0,97.34645,NA,NA
4/16/18 13:35,NA,7.468,0.027,0.231798,-0.06,97.33827,NA,NA
4/16/18 13:45,NA,7.487,0.027,0.231906,-0.02,97.33991,36.5287,0.529361777
4/16/18 13:55,NA,7.459,0.026,0.223163,-0.08,97.33336,NA,NA
4/16/18 14:05,NA,7.478,0.028,0.240442,-0.07,97.34645,NA,NA
4/16/18 14:15,NA,7.468,0.026,0.223212,-0.06,97.34645,36.2455,0.526895521
4/16/18 14:25,NA,7.459,0.027,0.231746,-0.05,97.34645,NA,NA
4/16/18 14:35,NA,7.487,0.026,0.223317,-0.05,97.35626,NA,NA
4/16/18 14:45,NA,7.506,0.027,0.232015,-0.04,97.36607,36.1039,0.525659503
4/16/18 14:55,NA,7.535,0.026,0.223582,-0.09,97.36607,NA,NA
4/16/18 15:05,NA,7.554,0.026,0.223687,-0.02,97.36607,NA,NA
4/16/18 15:15,NA,7.573,0.027,0.232399,-0.01,97.37588,36.1039,0.525659503
4/16/18 15:25,NA,7.611,0.026,0.224001,-0.05,97.3857,NA,NA
4/16/18 15:35,NA,7.696,0.026,0.22447,-0.08,97.39224,NA,NA
4/16/18 15:45,NA,7.791,0.026,0.224995,-0.06,97.39551,35.9623,0.524421545
4/16/18 15:55,NA,7.858,0.025,0.216698,-0.07,97.39551,NA,NA
4/16/18 16:05,NA,7.933,0.025,0.217096,-0.05,97.40532,NA,NA
4/16/18 16:15,NA,8,0.026,0.226151,-0.04,97.40532,35.6792,0.521940641
4/16/18 16:25,NA,8.075,0.026,0.226566,0.09,97.4135,NA,NA
4/16/18 16:35,NA,8.151,0.026,0.226987,0.98,97.41513,NA,NA
4/16/18 16:45,NA,8.254,0.026,0.227557,2.79,97.42821,35.5376,0.520696797
4/16/18 16:55,NA,8.367,0.026,0.228184,11.66,97.42821,NA,NA
4/16/18 17:05,NA,8.479,0.027,0.237605,15.26,97.42658,NA,NA
4/16/18 17:15,NA,8.648,0.025,0.220907,28.35,97.4413,35.5376,0.520696797
4/16/18 17:25,NA,8.797,0.027,0.239439,37.53,97.46092,NA,NA
4/16/18 17:35,NA,8.928,0.026,0.2313,49.37,97.48218,NA,NA
4/16/18 17:45,NA,9.049,0.027,0.240895,63.2,97.49363,35.6792,0.521940641
4/16/18 17:55,NA,9.188,0.026,0.232748,83.51,97.4969,NA,NA
4/16/18 18:05,NA,9.336,0.025,0.224589,110.98,97.50017,NA,NA
4/16/18 18:15,NA,9.484,0.026,0.234399,125.23,97.50507,35.6792,0.521940641
4/16/18 18:25,NA,9.631,0.027,0.244267,162.13,97.51488,NA,NA
4/16/18 18:35,NA,9.769,0.026,0.235991,195.13,97.53287,NA,NA
4/16/18 18:45,NA,9.888,0.027,0.245759,215.61,97.54105,35.6792,0.521940641
4/16/18 18:55,NA,10.053,0.026,0.23758,235.18,97.55086,NA,NA
4/16/18 19:05,NA,10.181,0.026,0.238298,224.3,97.57212,NA,NA
4/16/18 19:15,NA,10.336,0.026,0.239167,243.4,97.58193,35.5376,0.520696797
4/16/18 19:25,NA,10.473,0.025,0.230707,271.83,97.58847,NA,NA
4/16/18 19:35,NA,10.627,0.026,0.2408,275.52,97.60155,NA,NA
4/16/18 19:45,NA,10.727,0.026,0.241363,321.74,97.59174,35.5376,0.520696797
4/16/18 19:55,NA,10.808,0.025,0.232517,351.48,97.58847,NA,NA
4/16/18 20:05,NA,10.926,0.027,0.251808,262.99,97.58684,NA,NA
4/16/18 20:15,NA,11.034,0.027,0.25244,804.49,97.57702,35.6792,0.521940641
4/16/18 20:25,NA,11.142,0.027,0.253071,958.45,97.5525,NA,NA
4/16/18 20:35,NA,11.232,0.026,0.244206,636.8,97.53287,NA,NA
4/16/18 20:45,NA,11.313,0.026,0.244662,1362.84,97.53123,35.5376,0.520696797
4/16/18 20:55,NA,11.403,0.027,0.2546,198.5,97.53123,NA,NA
4/16/18 21:05,NA,11.448,0.026,0.245424,164.16,97.52306,NA,NA
4/16/18 21:15,NA,11.529,0.026,0.245881,1179.71,97.52306,35.2544,0.518203147
