"dateTime","Wtemp_Inst","Flow_Inst","GH_Inst","SpecCond_Inst","DO_Inst","DO_percentsat","pH_Inst","chlorophyll","nitrateNitrite","dateTime_UTC"
2018-04-29 01:15:00,17.6,47.005888,1.426464,963,10.7,112,8.7,48,0.18,2018-04-29 06:15:00
2018-04-29 01:30:00,17.5,47.289056,1.429512,958,10.6,111,8.7,47.7,0.18,2018-04-29 06:30:00
2018-04-29 01:45:00,17.4,47.289056,1.429512,964,10.5,110,8.7,48,0.2,2018-04-29 06:45:00
2018-04-29 02:00:00,17.3,47.289056,1.429512,967,10.4,109,8.7,47.6,0.23,2018-04-29 07:00:00
2018-04-29 02:15:00,17.2,47.289056,1.429512,967,10.3,108,8.7,47.8,0.18,2018-04-29 07:15:00
2018-04-29 02:30:00,17.1,47.289056,1.429512,974,10.2,106,8.7,49,0.23,2018-04-29 07:30:00
2018-04-29 02:45:00,17,47.289056,1.429512,970,10.2,106,8.7,46.9,0.23,2018-04-29 07:45:00
2018-04-29 03:00:00,17,47.289056,1.429512,973,10.1,104,8.7,48.7,0.18,2018-04-29 08:00:00
2018-04-29 03:15:00,16.9,47.005888,1.426464,966,10,104,8.7,46.6,0.18,2018-04-29 08:15:00
2018-04-29 03:30:00,16.9,47.289056,1.429512,967,9.9,101,8.7,48.1,0.18,2018-04-29 08:30:00
2018-04-29 03:45:00,16.8,47.005888,1.426464,964,9.8,100,8.7,47,0.18,2018-04-29 08:45:00
2018-04-29 04:00:00,16.7,47.005888,1.426464,968,9.8,100,8.7,46.8,0.2,2018-04-29 09:00:00
2018-04-29 04:15:00,16.7,47.005888,1.426464,967,9.6,100,8.7,46.2,0.18,2018-04-29 09:15:00
2018-04-29 04:30:00,16.6,47.005888,1.426464,964,9.6,98,8.6,45.1,0.18,2018-04-29 09:30:00
2018-04-29 04:45:00,16.5,46.439552,1.423416,968,9.6,99,8.6,45.6,0.2,2018-04-29 09:45:00
2018-04-29 05:00:00,16.5,46.439552,1.423416,964,9.6,98,8.6,47.1,0.2,2018-04-29 10:00:00
2018-04-29 05:15:00,16.4,46.439552,1.423416,965,9.5,97,8.6,47.4,0.23,2018-04-29 10:15:00
2018-04-29 05:30:00,16.3,46.156384,1.420368,963,9.4,97,8.6,46.4,0.2,2018-04-29 10:30:00
2018-04-29 05:45:00,16.3,46.439552,1.423416,964,9.4,96,8.6,46.3,0.2,2018-04-29 10:45:00
2018-04-29 06:00:00,16.2,46.156384,1.420368,962,9.4,96,8.6,46,0.18,2018-04-29 11:00:00
2018-04-29 06:15:00,16.1,46.439552,1.423416,963,9.3,95,8.6,47.8,0.2,2018-04-29 11:15:00
2018-04-29 06:30:00,16.1,46.156384,1.420368,963,9.3,94,8.6,48.9,0.2,2018-04-29 11:30:00
2018-04-29 06:45:00,16.1,46.156384,1.420368,964,9.3,94,8.6,47,0.18,2018-04-29 11:45:00
2018-04-29 07:00:00,16,46.156384,1.420368,968,9.2,94,8.6,45.2,0.14,2018-04-29 12:00:00
2018-04-29 07:15:00,16,46.156384,1.420368,969,9.3,94,8.6,47.2,0.18,2018-04-29 12:15:00
2018-04-29 07:30:00,16,46.156384,1.420368,970,9.3,95,8.6,46.4,0.2,2018-04-29 12:30:00
2018-04-29 07:45:00,15.9,45.873216,1.41732,967,9.4,96,8.6,45.1,0.2,2018-04-29 12:45:00
2018-04-29 08:00:00,15.9,45.873216,1.41732,966,9.5,97,8.6,43.2,0.18,2018-04-29 13:00:00
2018-04-29 08:15:00,15.9,45.590048,1.414272,966,9.7,98,8.6,45.7,0.18,2018-04-29 13:15:00
2018-04-29 08:30:00,15.9,45.590048,1.414272,969,9.8,100,8.6,40.9,0.16,2018-04-29 13:30:00
2018-04-29 08:45:00,15.9,45.590048,1.414272,975,10,101,8.6,39.3,0.16,2018-04-29 13:45:00
2018-04-29 09:00:00,16,45.023712,1.411224,972,10.2,103,8.6,36.4,0.16,2018-04-29 14:00:00
2018-04-29 09:15:00,16,44.740544,1.408176,965,10.3,105,8.6,35.6,0.2,2018-04-29 14:15:00
2018-04-29 09:30:00,16,44.740544,1.408176,967,10.5,107,8.6,35.4,0.2,2018-04-29 14:30:00
2018-04-29 09:45:00,16.1,44.457376,1.405128,960,10.7,109,8.6,33.5,0.23,2018-04-29 14:45:00
2018-04-29 10:00:00,16.2,44.740544,1.408176,964,10.9,111,8.6,37.2,0.18,2018-04-29 15:00:00
2018-04-29 10:15:00,16.3,44.457376,1.405128,963,11,113,8.6,33.1,0.2,2018-04-29 15:15:00
2018-04-29 10:30:00,16.4,44.457376,1.405128,958,11.2,115,8.6,31.9,0.16,2018-04-29 15:30:00
2018-04-29 10:45:00,16.5,44.174208,1.40208,962,11.4,117,8.6,31,0.2,2018-04-29 15:45:00
2018-04-29 11:00:00,16.6,43.89104,1.399032,958,11.5,119,8.7,31.4,0.2,2018-04-29 16:00:00
2018-04-29 11:15:00,16.8,44.174208,1.40208,960,11.6,120,8.7,31.1,0.18,2018-04-29 16:15:00
2018-04-29 11:30:00,17,43.324704,1.395984,956,11.8,122,8.7,31.9,0.2,2018-04-29 16:30:00
2018-04-29 11:45:00,17.2,43.89104,1.399032,956,11.9,124,8.7,32.7,0.18,2018-04-29 16:45:00
2018-04-29 12:00:00,17.3,43.324704,1.395984,956,12,126,8.7,40.9,0.18,2018-04-29 17:00:00
2018-04-29 12:15:00,17.4,43.324704,1.395984,956,12.2,128,8.7,33.6,0.2,2018-04-29 17:15:00
2018-04-29 12:30:00,17.6,43.041536,1.392936,956,12.3,129,8.7,33.7,0.2,2018-04-29 17:30:00
2018-04-29 12:45:00,17.8,42.758368,1.389888,956,12.4,130,8.7,37.8,0.2,2018-04-29 17:45:00
2018-04-29 13:00:00,17.9,42.4752,1.38684,956,12.4,131,8.7,40.2,0.16,2018-04-29 18:00:00
2018-04-29 13:15:00,18,42.4752,1.38684,953,12.5,132,8.7,36.8,0.2,2018-04-29 18:15:00
2018-04-29 13:30:00,18.1,42.4752,1.38684,956,12.5,133,8.7,44,0.16,2018-04-29 18:30:00
2018-04-29 13:45:00,18.1,42.192032,1.383792,951,12.6,133,8.7,47.3,0.18,2018-04-29 18:45:00
2018-04-29 14:00:00,18.1,42.4752,1.38684,956,12.6,134,8.7,48.3,0.2,2018-04-29 19:00:00
2018-04-29 14:15:00,18.2,42.192032,1.383792,957,12.6,134,8.7,47.8,0.2,2018-04-29 19:15:00
2018-04-29 14:30:00,18.2,41.625696,1.380744,960,12.6,134,8.7,48.1,0.2,2018-04-29 19:30:00
2018-04-29 14:45:00,18.2,41.625696,1.380744,954,12.6,134,8.7,47.9,0.2,2018-04-29 19:45:00
2018-04-29 15:00:00,18.2,41.625696,1.380744,954,12.7,135,8.8,43.6,0.23,2018-04-29 20:00:00
2018-04-29 15:15:00,18.2,41.342528,1.377696,954,12.8,136,8.8,48.3,0.18,2018-04-29 20:15:00
2018-04-29 15:30:00,18.3,41.625696,1.380744,951,12.8,136,8.8,48.2,0.2,2018-04-29 20:30:00
2018-04-29 15:45:00,18.3,41.342528,1.377696,952,12.9,137,8.8,50.9,0.2,2018-04-29 20:45:00
2018-04-29 16:00:00,18.3,41.05936,1.374648,951,12.9,138,8.8,37.7,0.2,2018-04-29 21:00:00
2018-04-29 16:15:00,18.4,41.05936,1.374648,952,13,138,8.8,45.2,0.2,2018-04-29 21:15:00
2018-04-29 16:30:00,18.5,41.05936,1.374648,950,13,139,8.8,35.6,0.2,2018-04-29 21:30:00
2018-04-29 16:45:00,18.6,41.05936,1.374648,951,13,139,8.8,41.2,0.18,2018-04-29 21:45:00
2018-04-29 17:00:00,18.7,40.776192,1.3716,950,13,139,8.8,37.9,0.2,2018-04-29 22:00:00
2018-04-29 17:15:00,18.8,40.493024,1.368552,955,12.9,139,8.8,39.8,0.2,2018-04-29 22:15:00
2018-04-29 17:30:00,18.8,41.05936,1.374648,958,12.9,139,8.8,41.4,0.18,2018-04-29 22:30:00
2018-04-29 17:45:00,18.8,40.776192,1.3716,957,12.9,138,8.8,42.2,0.2,2018-04-29 22:45:00
2018-04-29 18:00:00,18.8,41.05936,1.374648,958,12.9,139,8.8,43.5,0.2,2018-04-29 23:00:00
2018-04-29 18:15:00,18.8,40.776192,1.3716,959,12.9,139,8.8,45.7,0.18,2018-04-29 23:15:00
2018-04-29 18:30:00,18.8,41.05936,1.374648,954,12.9,139,8.8,48.5,0.2,2018-04-29 23:30:00
2018-04-29 18:45:00,18.8,40.776192,1.3716,953,12.8,138,8.8,51,0.23,2018-04-29 23:45:00
2018-04-29 19:00:00,18.8,40.776192,1.3716,948,12.8,138,8.8,51.5,0.2,2018-04-30 00:00:00
2018-04-29 19:15:00,18.8,40.776192,1.3716,947,12.8,138,8.8,52.2,0.18,2018-04-30 00:15:00
2018-04-29 19:30:00,18.7,40.776192,1.3716,946,12.7,137,8.8,51.3,0.2,2018-04-30 00:30:00
2018-04-29 19:45:00,18.6,40.493024,1.368552,947,12.6,135,8.8,50,0.18,2018-04-30 00:45:00
2018-04-29 20:00:00,18.5,40.776192,1.3716,946,12.5,133,8.8,52.7,0.18,2018-04-30 01:00:00
2018-04-29 20:15:00,18.4,40.493024,1.368552,949,12.4,132,8.8,53,0.2,2018-04-30 01:15:00
2018-04-29 20:30:00,18.4,40.493024,1.368552,949,12.2,130,8.8,58.5,0.2,2018-04-30 01:30:00
2018-04-29 20:45:00,18.2,40.493024,1.368552,948,11.9,127,8.8,54,0.2,2018-04-30 01:45:00
2018-04-29 21:00:00,18.1,40.776192,1.3716,947,11.8,125,8.8,57.2,0.18,2018-04-30 02:00:00
2018-04-29 21:15:00,18,40.493024,1.368552,948,11.6,122,8.8,55.5,0.2,2018-04-30 02:15:00
2018-04-29 21:30:00,17.9,40.493024,1.368552,952,11.4,121,8.8,55.6,0.16,2018-04-30 02:30:00
2018-04-29 21:45:00,17.8,40.493024,1.368552,953,11.3,119,8.8,55,0.2,2018-04-30 02:45:00
2018-04-29 22:00:00,17.7,40.493024,1.368552,950,11.1,117,8.8,58.4,0.18,2018-04-30 03:00:00
2018-04-29 22:15:00,17.6,40.493024,1.368552,949,11,115,8.7,57.4,0.2,2018-04-30 03:15:00
2018-04-29 22:30:00,17.4,40.776192,1.3716,949,10.8,114,8.7,52.3,0.2,2018-04-30 03:30:00
2018-04-29 22:45:00,17.4,40.493024,1.368552,949,10.7,112,8.7,55.4,0.2,2018-04-30 03:45:00
2018-04-29 23:00:00,17.3,40.776192,1.3716,949,10.7,111,8.7,56.4,0.16,2018-04-30 04:00:00
2018-04-29 23:15:00,17.2,40.493024,1.368552,949,10.6,110,8.7,55.7,0.16,2018-04-30 04:15:00
2018-04-29 23:30:00,17.1,40.776192,1.3716,949,10.5,109,8.7,57.9,0.16,2018-04-30 04:30:00
2018-04-29 23:45:00,17,40.493024,1.368552,951,10.4,108,8.7,56,0.23,2018-04-30 04:45:00
2018-04-30 00:00:00,17,40.776192,1.3716,950,10.3,107,8.7,54.4,0.2,2018-04-30 05:00:00
2018-04-30 00:15:00,16.9,40.493024,1.368552,951,10.2,106,8.7,53.8,0.16,2018-04-30 05:15:00
2018-04-30 00:30:00,16.8,40.493024,1.368552,951,10.1,104,8.7,53,0.16,2018-04-30 05:30:00
2018-04-30 00:45:00,16.7,40.209856,1.365504,952,10,103,8.7,52.1,0.18,2018-04-30 05:45:00
2018-04-30 01:00:00,16.7,40.493024,1.368552,955,9.9,102,8.7,51.7,0.16,2018-04-30 06:00:00
2018-04-30 01:15:00,16.6,40.493024,1.368552,954,9.9,102,8.7,52.8,0.2,2018-04-30 06:15:00
2018-04-30 01:30:00,16.6,40.209856,1.365504,957,9.8,101,8.7,51.8,0.2,2018-04-30 06:30:00
2018-04-30 01:45:00,16.5,40.209856,1.365504,958,9.8,100,8.7,52.8,0.18,2018-04-30 06:45:00
2018-04-30 02:00:00,16.4,40.209856,1.365504,952,9.7,99,8.6,53.5,0.18,2018-04-30 07:00:00
2018-04-30 02:15:00,16.4,40.209856,1.365504,959,9.6,98,8.6,51.2,0.2,2018-04-30 07:15:00
2018-04-30 02:30:00,16.3,40.209856,1.365504,959,9.5,97,8.6,50.7,0.18,2018-04-30 07:30:00
2018-04-30 02:45:00,16.2,40.209856,1.365504,959,9.5,97,8.6,50.7,0.2,2018-04-30 07:45:00
2018-04-30 03:00:00,16.2,40.209856,1.365504,955,9.4,96,8.6,49,0.16,2018-04-30 08:00:00
2018-04-30 03:15:00,16.1,40.493024,1.368552,954,9.4,96,8.6,48.6,0.18,2018-04-30 08:15:00
2018-04-30 03:30:00,16.1,40.209856,1.365504,954,9.3,95,8.6,49.4,0.18,2018-04-30 08:30:00
2018-04-30 03:45:00,16,40.493024,1.368552,955,9.3,95,8.6,50.4,0.18,2018-04-30 08:45:00
2018-04-30 04:00:00,16,40.209856,1.365504,955,9.3,94,8.6,50.5,0.2,2018-04-30 09:00:00
2018-04-30 04:15:00,16,40.493024,1.368552,954,9.2,94,8.6,47.6,0.18,2018-04-30 09:15:00
2018-04-30 04:30:00,15.9,40.493024,1.368552,954,9.2,93,8.6,47.9,0.2,2018-04-30 09:30:00
2018-04-30 04:45:00,15.9,40.493024,1.368552,956,9.2,93,8.6,46.4,0.23,2018-04-30 09:45:00
2018-04-30 05:00:00,15.9,40.493024,1.368552,956,9.1,93,8.6,46.4,0.16,2018-04-30 10:00:00
2018-04-30 05:15:00,15.8,40.493024,1.368552,958,9.1,92,8.6,45.6,0.16,2018-04-30 10:15:00
2018-04-30 05:30:00,15.8,40.493024,1.368552,957,9.1,92,8.6,46,0.2,2018-04-30 10:30:00
2018-04-30 05:45:00,15.8,40.493024,1.368552,963,9.1,92,8.6,46.7,0.2,2018-04-30 10:45:00
2018-04-30 06:00:00,15.8,40.493024,1.368552,965,9,91,8.6,45,0.16,2018-04-30 11:00:00
2018-04-30 06:15:00,15.7,40.493024,1.368552,961,9,91,8.6,48.5,0.2,2018-04-30 11:15:00
2018-04-30 06:30:00,15.7,40.493024,1.368552,962,9,91,8.6,44.8,0.2,2018-04-30 11:30:00
2018-04-30 06:45:00,15.7,40.493024,1.368552,962,9,91,8.6,43.8,0.18,2018-04-30 11:45:00
2018-04-30 07:00:00,15.7,40.493024,1.368552,962,9,91,8.6,42.8,0.23,2018-04-30 12:00:00
2018-04-30 07:15:00,15.6,40.776192,1.3716,959,9,91,8.6,42.8,0.16,2018-04-30 12:15:00
2018-04-30 07:30:00,15.6,40.493024,1.368552,961,9.1,92,8.6,41.6,0.23,2018-04-30 12:30:00
2018-04-30 07:45:00,15.7,40.776192,1.3716,966,9.2,93,8.6,41.5,0.14,2018-04-30 12:45:00
2018-04-30 08:00:00,15.7,40.776192,1.3716,965,9.4,94,8.6,41.6,0.14,2018-04-30 13:00:00
2018-04-30 08:15:00,15.7,40.776192,1.3716,962,9.4,96,8.6,41.4,0.16,2018-04-30 13:15:00
2018-04-30 08:30:00,15.8,40.776192,1.3716,967,9.6,97,8.6,39.3,0.16,2018-04-30 13:30:00
2018-04-30 08:45:00,15.8,40.776192,1.3716,962,9.7,98,8.6,34.8,0.16,2018-04-30 13:45:00
2018-04-30 09:00:00,15.9,40.776192,1.3716,961,9.9,100,8.6,35.1,0.2,2018-04-30 14:00:00
2018-04-30 09:15:00,16,41.05936,1.374648,962,10.1,102,8.6,34.5,0.16,2018-04-30 14:15:00
2018-04-30 09:30:00,16.2,40.776192,1.3716,962,10.2,105,8.6,31.2,0.18,2018-04-30 14:30:00
2018-04-30 09:45:00,16.3,41.05936,1.374648,963,10.4,108,8.6,31.2,0.18,2018-04-30 14:45:00
2018-04-30 10:00:00,16.5,41.05936,1.374648,963,10.6,110,8.6,31.4,0.2,2018-04-30 15:00:00
2018-04-30 10:15:00,16.6,40.776192,1.3716,959,10.8,112,8.6,31.4,0.18,2018-04-30 15:15:00
2018-04-30 10:30:00,16.8,41.05936,1.374648,958,11,114,8.6,30.7,0.2,2018-04-30 15:30:00
2018-04-30 10:45:00,17,41.05936,1.374648,957,11.2,117,8.6,31.3,0.2,2018-04-30 15:45:00
2018-04-30 11:00:00,17.2,41.05936,1.374648,966,11.4,119,8.6,30.3,0.2,2018-04-30 16:00:00
2018-04-30 11:15:00,17.5,41.05936,1.374648,961,11.6,121,8.7,30.6,0.16,2018-04-30 16:15:00
2018-04-30 11:30:00,17.7,41.05936,1.374648,960,11.8,125,8.7,30.6,0.2,2018-04-30 16:30:00
2018-04-30 11:45:00,17.9,41.05936,1.374648,960,12,126,8.7,30.5,0.16,2018-04-30 16:45:00
2018-04-30 12:00:00,18.2,41.05936,1.374648,960,12.2,129,8.7,31.5,0.18,2018-04-30 17:00:00
2018-04-30 12:15:00,18.4,41.05936,1.374648,960,12.3,132,8.7,32.5,0.18,2018-04-30 17:15:00
2018-04-30 12:30:00,18.7,41.05936,1.374648,959,12.4,134,8.7,32,0.2,2018-04-30 17:30:00
2018-04-30 12:45:00,18.9,41.05936,1.374648,959,12.6,136,8.7,33.5,0.16,2018-04-30 17:45:00
2018-04-30 13:00:00,19.2,41.05936,1.374648,959,12.7,138,8.7,33,0.18,2018-04-30 18:00:00
2018-04-30 13:15:00,19.4,41.05936,1.374648,958,12.8,140,8.7,34,0.2,2018-04-30 18:15:00
2018-04-30 13:30:00,19.7,41.05936,1.374648,959,12.9,141,8.7,35.9,0.16,2018-04-30 18:30:00
2018-04-30 13:45:00,19.9,41.05936,1.374648,959,13,143,8.8,38,0.2,2018-04-30 18:45:00
2018-04-30 14:00:00,20.2,41.342528,1.377696,965,13.1,145,8.8,38.5,0.2,2018-04-30 19:00:00
2018-04-30 14:15:00,20.4,41.342528,1.377696,964,13.2,146,8.8,37.5,0.2,2018-04-30 19:15:00
2018-04-30 14:30:00,20.6,41.342528,1.377696,965,13.2,147,8.8,37.5,0.18,2018-04-30 19:30:00
2018-04-30 14:45:00,20.8,41.342528,1.377696,960,13.3,149,8.8,36.1,0.16,2018-04-30 19:45:00
2018-04-30 15:00:00,21.1,41.342528,1.377696,966,13.4,150,8.8,34.3,0.2,2018-04-30 20:00:00
2018-04-30 15:15:00,21.3,41.625696,1.380744,965,13.4,151,8.8,34.7,0.18,2018-04-30 20:15:00
2018-04-30 15:30:00,21.4,41.625696,1.380744,962,13.3,152,8.8,34.3,0.2,2018-04-30 20:30:00
2018-04-30 15:45:00,21.6,42.192032,1.383792,964,13.4,152,8.8,35.6,0.18,2018-04-30 20:45:00
2018-04-30 16:00:00,21.8,41.625696,1.380744,966,13.3,152,8.8,35.6,0.16,2018-04-30 21:00:00
2018-04-30 16:15:00,21.9,42.192032,1.383792,960,13.3,152,8.8,38.5,0.2,2018-04-30 21:15:00
2018-04-30 16:30:00,22,42.192032,1.383792,965,13.2,152,8.8,36.9,0.18,2018-04-30 21:30:00
2018-04-30 16:45:00,22,41.625696,1.380744,960,13.2,150,8.8,39.7,0.18,2018-04-30 21:45:00
2018-04-30 17:00:00,22.1,41.625696,1.380744,961,13.1,150,8.8,40.9,0.2,2018-04-30 22:00:00
2018-04-30 17:15:00,22.2,42.192032,1.383792,958,12.9,149,8.8,41.4,0.2,2018-04-30 22:15:00
2018-04-30 17:30:00,22.2,42.192032,1.383792,950,13,150,8.8,42.9,0.18,2018-04-30 22:30:00
2018-04-30 17:45:00,22.2,42.4752,1.38684,949,13.1,150,8.8,45.3,0.2,2018-04-30 22:45:00
2018-04-30 18:00:00,22.2,42.4752,1.38684,951,12.8,147,8.8,45,0.2,2018-04-30 23:00:00
2018-04-30 18:15:00,22.2,42.192032,1.383792,948,12.8,147,8.8,47.1,0.27,2018-04-30 23:15:00
2018-04-30 18:30:00,22.1,42.192032,1.383792,952,12.8,147,8.8,50.1,0.2,2018-04-30 23:30:00
2018-04-30 18:45:00,22,42.192032,1.383792,955,12.7,144,8.8,50.8,0.2,2018-04-30 23:45:00
2018-04-30 19:00:00,22,42.4752,1.38684,960,12.6,143,8.8,51.5,0.2,2018-05-01 00:00:00
2018-04-30 19:15:00,21.9,42.4752,1.38684,961,12.5,143,8.8,50.7,0.23,2018-05-01 00:15:00
2018-04-30 19:30:00,21.8,42.192032,1.383792,960,12.3,140,8.8,50.9,0.18,2018-05-01 00:30:00
2018-04-30 19:45:00,21.7,42.192032,1.383792,951,12.1,137,8.8,51.2,0.23,2018-05-01 00:45:00
2018-04-30 20:00:00,21.6,42.192032,1.383792,943,11.8,134,8.8,52.1,0.18,2018-05-01 01:00:00
2018-04-30 20:15:00,21.4,42.4752,1.38684,933,11.6,131,8.8,60,0.18,2018-05-01 01:15:00
2018-04-30 20:30:00,21.3,42.4752,1.38684,943,11.3,128,8.8,54.6,0.2,2018-05-01 01:30:00
2018-04-30 20:45:00,21.2,42.4752,1.38684,940,11.1,125,8.8,55.1,0.2,2018-05-01 01:45:00
2018-04-30 21:00:00,21,42.192032,1.383792,937,10.8,122,8.8,52.1,0.16,2018-05-01 02:00:00
2018-04-30 21:15:00,20.9,42.192032,1.383792,944,10.6,119,8.8,56.4,0.23,2018-05-01 02:15:00
2018-04-30 21:30:00,20.8,42.4752,1.38684,954,10.5,117,8.8,55.9,0.18,2018-05-01 02:30:00
2018-04-30 21:45:00,20.6,42.192032,1.383792,942,10.4,115,8.7,49.6,0.2,2018-05-01 02:45:00
2018-04-30 22:00:00,20.5,42.4752,1.38684,938,10.1,113,8.7,53.1,0.2,2018-05-01 03:00:00
2018-04-30 22:15:00,20.4,42.192032,1.383792,941,10.1,111,8.7,53.5,0.18,2018-05-01 03:15:00
2018-04-30 22:30:00,20.3,42.192032,1.383792,969,9.9,110,8.7,53.9,0.18,2018-05-01 03:30:00
2018-04-30 22:45:00,20.2,42.4752,1.38684,963,9.8,108,8.7,51,0.2,2018-05-01 03:45:00
2018-04-30 23:00:00,20,42.192032,1.383792,953,9.7,107,8.7,50.5,0.2,2018-05-01 04:00:00
2018-04-30 23:15:00,19.9,42.192032,1.383792,945,9.6,106,8.7,50.2,0.2,2018-05-01 04:15:00
2018-04-30 23:30:00,19.8,42.192032,1.383792,938,9.6,105,8.7,50.6,0.23,2018-05-01 04:30:00
2018-04-30 23:45:00,19.7,42.4752,1.38684,940,9.5,104,8.7,49.7,0.2,2018-05-01 04:45:00
2018-05-01 00:00:00,19.6,42.192032,1.383792,943,9.5,104,8.7,48.2,0.23,2018-05-01 05:00:00
2018-05-01 00:15:00,19.5,42.192032,1.383792,946,9.4,102,8.7,47.4,0.16,2018-05-01 05:15:00
2018-05-01 00:30:00,19.4,42.192032,1.383792,944,9.3,101,8.7,47.1,0.2,2018-05-01 05:30:00
2018-05-01 00:45:00,19.3,42.192032,1.383792,938,9.2,100,8.6,46.9,0.23,2018-05-01 05:45:00
2018-05-01 01:00:00,19.2,42.4752,1.38684,962,9.2,99,8.6,46.2,0.18,2018-05-01 06:00:00
2018-05-01 01:15:00,19.1,42.192032,1.383792,939,9.1,98,8.6,46.6,0.18,2018-05-01 06:15:00
2018-05-01 01:30:00,19,42.192032,1.383792,941,9,98,8.6,45.7,0.2,2018-05-01 06:30:00
2018-05-01 01:45:00,18.9,42.4752,1.38684,940,9,96,8.6,44.9,0.18,2018-05-01 06:45:00
2018-05-01 02:00:00,18.8,41.625696,1.380744,936,8.9,96,8.6,44.5,0.18,2018-05-01 07:00:00
2018-05-01 02:15:00,18.7,42.192032,1.383792,937,8.9,95,8.6,43.9,0.2,2018-05-01 07:15:00
2018-05-01 02:30:00,18.6,42.192032,1.383792,939,8.8,95,8.6,44.8,0.18,2018-05-01 07:30:00
2018-05-01 02:45:00,18.6,42.192032,1.383792,937,8.8,94,8.6,42.9,0.18,2018-05-01 07:45:00
2018-05-01 03:00:00,18.5,42.192032,1.383792,955,8.7,93,8.6,42.8,0.18,2018-05-01 08:00:00
2018-05-01 03:15:00,18.4,42.192032,1.383792,961,8.7,93,8.6,43,0.18,2018-05-01 08:15:00
2018-05-01 03:30:00,18.4,41.625696,1.380744,940,8.7,92,8.6,42,0.16,2018-05-01 08:30:00
2018-05-01 03:45:00,18.4,41.625696,1.380744,957,8.6,92,8.6,42,0.16,2018-05-01 08:45:00
2018-05-01 04:00:00,18.3,41.625696,1.380744,959,8.6,92,8.6,41.8,0.2,2018-05-01 09:00:00
2018-05-01 04:15:00,18.3,41.625696,1.380744,938,8.6,92,8.6,40.9,0.2,2018-05-01 09:15:00
2018-05-01 04:30:00,18.3,42.192032,1.383792,944,8.6,91,8.6,40.8,0.2,2018-05-01 09:30:00
2018-05-01 04:45:00,18.2,41.625696,1.380744,968,8.5,91,8.6,40.3,0.18,2018-05-01 09:45:00
2018-05-01 05:00:00,18.2,41.625696,1.380744,957,8.5,90,8.6,40.2,0.2,2018-05-01 10:00:00
2018-05-01 05:15:00,18.2,41.625696,1.380744,943,8.5,90,8.6,40.4,0.18,2018-05-01 10:15:00
2018-05-01 05:30:00,18.2,41.625696,1.380744,955,8.4,90,8.6,40.3,0.2,2018-05-01 10:30:00
2018-05-01 05:45:00,18.2,41.625696,1.380744,951,8.4,89,8.6,40,0.2,2018-05-01 10:45:00
2018-05-01 06:00:00,18.2,41.625696,1.380744,959,8.4,89,8.6,41.1,0.2,2018-05-01 11:00:00
2018-05-01 06:15:00,18.2,41.625696,1.380744,960,8.4,89,8.5,41.4,0.16,2018-05-01 11:15:00
2018-05-01 06:30:00,18.2,41.625696,1.380744,958,8.3,89,8.5,41.6,0.18,2018-05-01 11:30:00
2018-05-01 06:45:00,18.2,41.625696,1.380744,987,8.3,88,8.5,41.5,0.16,2018-05-01 11:45:00
2018-05-01 07:00:00,18.2,41.625696,1.380744,960,8.3,88,8.5,40.7,0.2,2018-05-01 12:00:00
2018-05-01 07:15:00,18.2,41.625696,1.380744,975,8.3,88,8.5,40.8,0.2,2018-05-01 12:15:00
2018-05-01 07:30:00,18.2,41.625696,1.380744,991,8.3,88,8.5,40.6,0.18,2018-05-01 12:30:00
2018-05-01 07:45:00,18.1,41.625696,1.380744,973,8.3,88,8.5,39.5,0.2,2018-05-01 12:45:00
2018-05-01 08:00:00,18.1,41.625696,1.380744,984,8.3,88,8.5,41.8,0.2,2018-05-01 13:00:00
2018-05-01 08:15:00,18.1,41.625696,1.380744,962,8.4,90,8.5,39.2,0.16,2018-05-01 13:15:00
2018-05-01 08:30:00,18.2,41.625696,1.380744,963,8.6,91,8.5,40.9,0.16,2018-05-01 13:30:00
2018-05-01 08:45:00,18.2,42.192032,1.383792,992,8.8,93,8.5,40.5,0.2,2018-05-01 13:45:00
2018-05-01 09:00:00,18.2,42.192032,1.383792,961,8.9,95,8.6,40.7,0.16,2018-05-01 14:00:00
2018-05-01 09:15:00,18.2,42.192032,1.383792,963,9.1,96,8.6,39,0.14,2018-05-01 14:15:00
2018-05-01 09:30:00,18.3,41.625696,1.380744,979,9.2,98,8.6,40.9,0.16,2018-05-01 14:30:00
2018-05-01 09:45:00,18.3,42.192032,1.383792,995,9.4,100,8.6,42,0.18,2018-05-01 14:45:00
2018-05-01 10:00:00,18.3,42.192032,1.383792,972,9.5,102,8.6,42.5,0.16,2018-05-01 15:00:00
2018-05-01 10:15:00,18.4,42.192032,1.383792,958,9.7,103,8.6,43.8,0.2,2018-05-01 15:15:00
2018-05-01 10:30:00,18.4,42.192032,1.383792,994,9.8,104,8.6,41.1,0.16,2018-05-01 15:30:00
2018-05-01 10:45:00,18.4,42.192032,1.383792,964,9.8,105,8.6,42,0.16,2018-05-01 15:45:00
2018-05-01 11:00:00,18.4,42.192032,1.383792,968,9.9,106,8.6,43.1,0.2,2018-05-01 16:00:00
2018-05-01 11:15:00,18.4,42.192032,1.383792,968,10,106,8.6,44.5,0.2,2018-05-01 16:15:00
2018-05-01 11:30:00,18.4,42.192032,1.383792,990,10.1,108,8.6,42.8,0.18,2018-05-01 16:30:00
