DateTime,tz_cd,GageHeight_ft
4/8/2018 0:45,CDT,4.51
4/8/2018 1:00,CDT,4.52
4/8/2018 1:15,CDT,4.52
4/8/2018 1:30,CDT,4.51
4/8/2018 1:45,CDT,4.51
4/8/2018 2:00,CDT,4.52
4/8/2018 2:15,CDT,4.52
4/8/2018 2:30,CDT,4.52
4/8/2018 2:45,CDT,4.52
4/8/2018 3:00,CDT,4.52
4/8/2018 3:15,CDT,4.52
4/8/2018 3:30,CDT,4.52
4/8/2018 3:45,CDT,4.52
4/8/2018 4:00,CDT,4.52
4/8/2018 4:15,CDT,4.52
4/8/2018 4:30,CDT,4.52
4/8/2018 4:45,CDT,4.52
4/8/2018 5:00,CDT,4.52
4/8/2018 5:15,CDT,4.53
4/8/2018 5:30,CDT,4.52
4/8/2018 5:45,CDT,4.52
4/8/2018 6:00,CDT,4.52
4/8/2018 6:15,CDT,4.53
4/8/2018 6:30,CDT,4.53
4/8/2018 6:45,CDT,4.53
4/8/2018 7:00,CDT,4.53
4/8/2018 7:15,CDT,4.53
4/8/2018 7:30,CDT,4.53
4/8/2018 7:45,CDT,4.53
4/8/2018 8:00,CDT,4.53
4/8/2018 8:15,CDT,4.53
4/8/2018 8:30,CDT,4.53
4/8/2018 8:45,CDT,4.53
4/8/2018 9:00,CDT,4.53
4/8/2018 9:15,CDT,4.53
4/8/2018 9:30,CDT,4.53
4/8/2018 9:45,CDT,4.54
4/8/2018 10:00,CDT,4.53
4/8/2018 10:15,CDT,4.54
4/8/2018 10:30,CDT,4.54
4/8/2018 10:45,CDT,4.54
4/8/2018 11:00,CDT,4.53
4/8/2018 11:15,CDT,4.54
4/8/2018 11:30,CDT,4.54
4/8/2018 11:45,CDT,4.54
4/8/2018 12:00,CDT,4.54
4/8/2018 12:15,CDT,4.54
4/8/2018 12:30,CDT,4.54
4/8/2018 12:45,CDT,4.54
4/8/2018 13:00,CDT,4.54
4/8/2018 13:15,CDT,4.54
4/8/2018 13:30,CDT,4.55
4/8/2018 13:45,CDT,4.55
4/8/2018 14:00,CDT,4.55
4/8/2018 14:15,CDT,4.54
4/8/2018 14:30,CDT,4.54
4/8/2018 14:45,CDT,4.54
4/8/2018 15:00,CDT,4.54
4/8/2018 15:15,CDT,4.55
4/8/2018 15:30,CDT,4.55
4/8/2018 15:45,CDT,4.55
4/8/2018 16:00,CDT,4.55
4/8/2018 16:15,CDT,4.55
4/8/2018 16:30,CDT,4.55
4/8/2018 16:45,CDT,4.55
4/8/2018 17:00,CDT,4.55
4/8/2018 17:15,CDT,4.55
4/8/2018 17:30,CDT,4.55
4/8/2018 17:45,CDT,4.56
4/8/2018 18:00,CDT,4.55
4/8/2018 18:15,CDT,4.55
4/8/2018 18:30,CDT,4.56
4/8/2018 18:45,CDT,4.56
4/8/2018 19:00,CDT,4.55
4/8/2018 19:15,CDT,4.55
4/8/2018 19:30,CDT,4.55
4/8/2018 19:45,CDT,4.55
4/8/2018 20:00,CDT,4.55
4/8/2018 20:15,CDT,4.55
4/8/2018 20:30,CDT,4.54
4/8/2018 20:45,CDT,4.54
4/8/2018 21:00,CDT,4.55
4/8/2018 21:15,CDT,4.54
4/8/2018 21:30,CDT,4.54
4/8/2018 21:45,CDT,4.54
4/8/2018 22:00,CDT,4.54
4/8/2018 22:15,CDT,4.53
4/8/2018 22:30,CDT,4.54
4/8/2018 22:45,CDT,4.53
4/8/2018 23:00,CDT,4.53
4/8/2018 23:15,CDT,4.53
4/8/2018 23:30,CDT,4.53
4/8/2018 23:45,CDT,4.53
4/9/2018 0:00,CDT,4.54
4/9/2018 0:15,CDT,4.54
4/9/2018 0:30,CDT,4.54
4/9/2018 0:45,CDT,4.54
4/9/2018 1:00,CDT,4.54
4/9/2018 1:15,CDT,4.54
4/9/2018 1:30,CDT,4.54
4/9/2018 1:45,CDT,4.53
4/9/2018 2:00,CDT,4.54
4/9/2018 2:15,CDT,4.54
4/9/2018 2:30,CDT,4.54
4/9/2018 2:45,CDT,4.53
4/9/2018 3:00,CDT,4.54
4/9/2018 3:15,CDT,4.54
4/9/2018 3:30,CDT,4.53
4/9/2018 3:45,CDT,4.53
4/9/2018 4:00,CDT,4.53
4/9/2018 4:15,CDT,4.53
4/9/2018 4:30,CDT,4.53
4/9/2018 4:45,CDT,4.54
4/9/2018 5:00,CDT,4.53
4/9/2018 5:15,CDT,4.53
4/9/2018 5:30,CDT,4.53
4/9/2018 5:45,CDT,4.54
4/9/2018 6:00,CDT,4.53
4/9/2018 6:15,CDT,4.53
4/9/2018 6:30,CDT,4.54
4/9/2018 6:45,CDT,4.53
4/9/2018 7:00,CDT,4.53
4/9/2018 7:15,CDT,4.53
4/9/2018 7:30,CDT,4.53
4/9/2018 7:45,CDT,4.53
4/9/2018 8:00,CDT,4.53
4/9/2018 8:15,CDT,4.53
4/9/2018 8:30,CDT,4.53
4/9/2018 8:45,CDT,4.53
4/9/2018 9:00,CDT,4.53
4/9/2018 9:15,CDT,4.53
4/9/2018 9:30,CDT,4.53
4/9/2018 9:45,CDT,4.53
4/9/2018 10:00,CDT,4.53
4/9/2018 10:15,CDT,4.53
4/9/2018 10:30,CDT,4.53
4/9/2018 10:45,CDT,4.53
4/9/2018 11:00,CDT,4.53
4/9/2018 11:15,CDT,4.54
4/9/2018 11:30,CDT,4.53
4/9/2018 11:45,CDT,4.53
4/9/2018 12:00,CDT,4.53
4/9/2018 12:15,CDT,4.53
4/9/2018 12:30,CDT,4.53
4/9/2018 12:45,CDT,4.53
4/9/2018 13:00,CDT,4.53
4/9/2018 13:15,CDT,4.52
4/9/2018 13:30,CDT,4.53
4/9/2018 13:45,CDT,4.52
4/9/2018 14:00,CDT,4.53
4/9/2018 14:15,CDT,4.52
4/9/2018 14:30,CDT,4.53
4/9/2018 14:45,CDT,4.53
4/9/2018 15:00,CDT,4.52
4/9/2018 15:15,CDT,4.52
4/9/2018 15:30,CDT,4.52
4/9/2018 15:45,CDT,4.52
4/9/2018 16:00,CDT,4.52
4/9/2018 16:15,CDT,4.52
4/9/2018 16:30,CDT,4.52
4/9/2018 16:45,CDT,4.52
4/9/2018 17:00,CDT,4.52
4/9/2018 17:15,CDT,4.52
4/9/2018 17:30,CDT,4.52
4/9/2018 17:45,CDT,4.52
4/9/2018 18:00,CDT,4.51
4/9/2018 18:15,CDT,4.52
4/9/2018 18:30,CDT,4.52
4/9/2018 18:45,CDT,4.51
4/9/2018 19:00,CDT,4.51
4/9/2018 19:15,CDT,4.51
4/9/2018 19:30,CDT,4.52
4/9/2018 19:45,CDT,4.51
4/9/2018 20:00,CDT,4.52
4/9/2018 20:15,CDT,4.51
4/9/2018 20:30,CDT,4.52
4/9/2018 20:45,CDT,4.51
4/9/2018 21:00,CDT,4.52
4/9/2018 21:15,CDT,4.52
4/9/2018 21:30,CDT,4.51
4/9/2018 21:45,CDT,4.51
4/9/2018 22:00,CDT,4.52
4/9/2018 22:15,CDT,4.52
4/9/2018 22:30,CDT,4.52
4/9/2018 22:45,CDT,4.52
4/9/2018 23:00,CDT,4.51
4/9/2018 23:15,CDT,4.52
4/9/2018 23:30,CDT,4.52
4/9/2018 23:45,CDT,4.51
4/10/2018 0:00,CDT,4.52
4/10/2018 0:15,CDT,4.52
4/10/2018 0:30,CDT,4.52
4/10/2018 0:45,CDT,4.52
4/10/2018 1:00,CDT,4.52
4/10/2018 1:15,CDT,4.52
4/10/2018 1:30,CDT,4.51
4/10/2018 1:45,CDT,4.52
4/10/2018 2:00,CDT,4.52
4/10/2018 2:15,CDT,4.52
4/10/2018 2:30,CDT,4.52
4/10/2018 2:45,CDT,4.52
4/10/2018 3:00,CDT,4.52
4/10/2018 3:15,CDT,4.52
4/10/2018 3:30,CDT,4.52
4/10/2018 3:45,CDT,4.52
4/10/2018 4:00,CDT,4.51
4/10/2018 4:15,CDT,4.52
4/10/2018 4:30,CDT,4.51
4/10/2018 4:45,CDT,4.52
4/10/2018 5:00,CDT,4.51
4/10/2018 5:15,CDT,4.51
4/10/2018 5:30,CDT,4.52
4/10/2018 5:45,CDT,4.52
4/10/2018 6:00,CDT,4.52
4/10/2018 6:15,CDT,4.52
4/10/2018 6:30,CDT,4.51
4/10/2018 6:45,CDT,4.52
4/10/2018 7:00,CDT,4.52
4/10/2018 7:15,CDT,4.51
4/10/2018 7:30,CDT,4.52
4/10/2018 7:45,CDT,4.52
4/10/2018 8:00,CDT,4.51
4/10/2018 8:15,CDT,4.52
4/10/2018 8:30,CDT,4.52
4/10/2018 8:45,CDT,4.52
4/10/2018 9:00,CDT,4.52
4/10/2018 9:15,CDT,4.52
4/10/2018 9:30,CDT,4.52
4/10/2018 9:45,CDT,4.52
4/10/2018 10:00,CDT,4.51
4/10/2018 10:15,CDT,4.52
4/10/2018 10:30,CDT,4.52
4/10/2018 10:45,CDT,4.52
4/10/2018 11:00,CDT,4.52
4/10/2018 11:15,CDT,4.52
4/10/2018 11:30,CDT,4.52
4/10/2018 11:45,CDT,4.52
4/10/2018 12:00,CDT,4.53
4/10/2018 12:15,CDT,4.52
4/10/2018 12:30,CDT,4.52
4/10/2018 12:45,CDT,4.52
4/10/2018 13:00,CDT,4.52
4/10/2018 13:15,CDT,4.52
4/10/2018 13:30,CDT,4.52
4/10/2018 13:45,CDT,4.52
4/10/2018 14:00,CDT,4.52
4/10/2018 14:15,CDT,4.52
4/10/2018 14:30,CDT,4.52
4/10/2018 14:45,CDT,4.53
4/10/2018 15:00,CDT,4.52
4/10/2018 15:15,CDT,4.52
4/10/2018 15:30,CDT,4.52
4/10/2018 15:45,CDT,4.52
4/10/2018 16:00,CDT,4.52
4/10/2018 16:15,CDT,4.51
4/10/2018 16:30,CDT,4.52
4/10/2018 16:45,CDT,4.52
4/10/2018 17:00,CDT,4.52
4/10/2018 17:15,CDT,4.52
4/10/2018 17:30,CDT,4.52
4/10/2018 17:45,CDT,4.51
4/10/2018 18:00,CDT,4.52
4/10/2018 18:15,CDT,4.52
4/10/2018 18:30,CDT,4.51
4/10/2018 18:45,CDT,4.52
4/10/2018 19:00,CDT,4.52
4/10/2018 19:15,CDT,4.52
4/10/2018 19:30,CDT,4.52
4/10/2018 19:45,CDT,4.52
4/10/2018 20:00,CDT,4.52
4/10/2018 20:15,CDT,4.52
4/10/2018 20:30,CDT,4.52
4/10/2018 20:45,CDT,4.53
4/10/2018 21:00,CDT,4.52
4/10/2018 21:15,CDT,4.53
4/10/2018 21:30,CDT,4.52
4/10/2018 21:45,CDT,4.53
4/10/2018 22:00,CDT,4.53
4/10/2018 22:15,CDT,4.52
4/10/2018 22:30,CDT,4.53
4/10/2018 22:45,CDT,4.53
4/10/2018 23:00,CDT,4.53
4/10/2018 23:15,CDT,4.53
4/10/2018 23:30,CDT,4.53
4/10/2018 23:45,CDT,4.53
4/11/2018 0:00,CDT,4.53
4/11/2018 0:15,CDT,4.53
4/11/2018 0:30,CDT,4.53
4/11/2018 0:45,CDT,4.54
4/11/2018 1:00,CDT,4.54
4/11/2018 1:15,CDT,4.54
4/11/2018 1:30,CDT,4.54
4/11/2018 1:45,CDT,4.53
4/11/2018 2:00,CDT,4.54
4/11/2018 2:15,CDT,4.53
4/11/2018 2:30,CDT,4.53
4/11/2018 2:45,CDT,4.53
4/11/2018 3:00,CDT,4.53
4/11/2018 3:15,CDT,4.53
4/11/2018 3:30,CDT,4.54
4/11/2018 3:45,CDT,4.53
4/11/2018 4:00,CDT,4.54
4/11/2018 4:15,CDT,4.54
4/11/2018 4:30,CDT,4.54
4/11/2018 4:45,CDT,4.54
4/11/2018 5:00,CDT,4.53
4/11/2018 5:15,CDT,4.54
4/11/2018 5:30,CDT,4.54
4/11/2018 5:45,CDT,4.54
4/11/2018 6:00,CDT,4.54
4/11/2018 6:15,CDT,4.54
4/11/2018 6:30,CDT,4.54
4/11/2018 6:45,CDT,4.53
4/11/2018 7:00,CDT,4.53
4/11/2018 7:15,CDT,4.54
4/11/2018 7:30,CDT,4.54
4/11/2018 7:45,CDT,4.54
4/11/2018 8:00,CDT,4.54
4/11/2018 8:15,CDT,4.54
4/11/2018 8:30,CDT,4.54
4/11/2018 8:45,CDT,4.54
4/11/2018 9:00,CDT,4.54
4/11/2018 9:15,CDT,4.54
4/11/2018 9:30,CDT,4.53
4/11/2018 9:45,CDT,4.53
4/11/2018 10:00,CDT,4.54
4/11/2018 10:15,CDT,4.54
4/11/2018 10:30,CDT,4.53
4/11/2018 10:45,CDT,4.54
4/11/2018 11:00,CDT,4.54
4/11/2018 11:15,CDT,4.54
4/11/2018 11:30,CDT,4.54
4/11/2018 11:45,CDT,4.54
4/11/2018 12:00,CDT,4.54
4/11/2018 12:15,CDT,4.54
4/11/2018 12:30,CDT,4.54
4/11/2018 12:45,CDT,4.53
4/11/2018 13:00,CDT,4.54
4/11/2018 13:15,CDT,4.54
4/11/2018 13:30,CDT,4.54
4/11/2018 13:45,CDT,4.54
4/11/2018 14:00,CDT,4.54
4/11/2018 14:15,CDT,4.54
4/11/2018 14:30,CDT,4.54
4/11/2018 14:45,CDT,4.54
4/11/2018 15:00,CDT,4.54
4/11/2018 15:15,CDT,4.54
4/11/2018 15:30,CDT,4.54
4/11/2018 15:45,CDT,4.54
4/11/2018 16:00,CDT,4.53
4/11/2018 16:15,CDT,4.54
4/11/2018 16:30,CDT,4.54
4/11/2018 16:45,CDT,4.54
4/11/2018 17:00,CDT,4.54
4/11/2018 17:15,CDT,4.54
4/11/2018 17:30,CDT,4.54
4/11/2018 17:45,CDT,4.53
4/11/2018 18:00,CDT,4.54
4/11/2018 18:15,CDT,4.54
4/11/2018 18:30,CDT,4.54
4/11/2018 18:45,CDT,4.53
4/11/2018 19:00,CDT,4.53
4/11/2018 19:15,CDT,4.54
4/11/2018 19:30,CDT,4.53
4/11/2018 19:45,CDT,4.53
4/11/2018 20:00,CDT,4.54
4/11/2018 20:15,CDT,4.54
4/11/2018 20:30,CDT,4.53
4/11/2018 20:45,CDT,4.53
4/11/2018 21:00,CDT,4.54
4/11/2018 21:15,CDT,4.53
4/11/2018 21:30,CDT,4.53
4/11/2018 21:45,CDT,4.53
4/11/2018 22:00,CDT,4.53
4/11/2018 22:15,CDT,4.53
4/11/2018 22:30,CDT,4.53
4/11/2018 22:45,CDT,4.53
4/11/2018 23:00,CDT,4.53
4/11/2018 23:15,CDT,4.53
4/11/2018 23:30,CDT,4.54
4/11/2018 23:45,CDT,4.53
4/12/2018 0:00,CDT,4.53
4/12/2018 0:15,CDT,4.53
4/12/2018 0:30,CDT,4.53
4/12/2018 0:45,CDT,4.53
4/12/2018 1:00,CDT,4.53
4/12/2018 1:15,CDT,4.53
4/12/2018 1:30,CDT,4.53
4/12/2018 1:45,CDT,4.53
4/12/2018 2:00,CDT,4.53
4/12/2018 2:15,CDT,4.54
4/12/2018 2:30,CDT,4.53
4/12/2018 2:45,CDT,4.53
4/12/2018 3:00,CDT,4.53
4/12/2018 3:15,CDT,4.53
4/12/2018 3:30,CDT,4.53
4/12/2018 3:45,CDT,4.53
4/12/2018 4:00,CDT,4.53
4/12/2018 4:15,CDT,4.53
4/12/2018 4:30,CDT,4.53
4/12/2018 4:45,CDT,4.53
4/12/2018 5:00,CDT,4.53
4/12/2018 5:15,CDT,4.53
4/12/2018 5:30,CDT,4.53
4/12/2018 5:45,CDT,4.53
4/12/2018 6:00,CDT,4.53
4/12/2018 6:15,CDT,4.54
4/12/2018 6:30,CDT,4.53
4/12/2018 6:45,CDT,4.53
4/12/2018 7:00,CDT,4.53
4/12/2018 7:15,CDT,4.53
4/12/2018 7:30,CDT,4.53
4/12/2018 7:45,CDT,4.53
4/12/2018 8:00,CDT,4.55
4/12/2018 8:15,CDT,4.54
4/12/2018 8:30,CDT,4.54
4/12/2018 8:45,CDT,4.54
4/12/2018 9:00,CDT,4.54
4/12/2018 9:15,CDT,4.53
4/12/2018 9:30,CDT,4.53
4/12/2018 9:45,CDT,4.54
4/12/2018 10:00,CDT,4.54
4/12/2018 10:15,CDT,4.53
4/12/2018 10:30,CDT,4.55
4/12/2018 10:45,CDT,4.54
4/12/2018 11:00,CDT,4.54
4/12/2018 11:15,CDT,4.54
4/12/2018 11:30,CDT,4.54
4/12/2018 11:45,CDT,4.53
4/12/2018 12:00,CDT,4.54
4/12/2018 12:15,CDT,4.54
4/12/2018 12:30,CDT,4.54
4/12/2018 12:45,CDT,4.54
4/12/2018 13:00,CDT,4.54
4/12/2018 13:15,CDT,4.54
4/12/2018 13:30,CDT,4.55
4/12/2018 13:45,CDT,4.55
4/12/2018 14:00,CDT,4.55
4/12/2018 14:15,CDT,4.54
4/12/2018 14:30,CDT,4.55
4/12/2018 14:45,CDT,4.54
4/12/2018 15:00,CDT,4.54
4/12/2018 15:15,CDT,4.55
4/12/2018 15:30,CDT,4.54
4/12/2018 15:45,CDT,4.54
4/12/2018 16:00,CDT,4.54
4/12/2018 16:15,CDT,4.54
4/12/2018 16:30,CDT,4.55
4/12/2018 16:45,CDT,4.54
4/12/2018 17:00,CDT,4.54
4/12/2018 17:15,CDT,4.54
4/12/2018 17:30,CDT,4.55
4/12/2018 17:45,CDT,4.53
4/12/2018 18:00,CDT,4.54
4/12/2018 18:15,CDT,4.53
4/12/2018 18:30,CDT,4.54
4/12/2018 18:45,CDT,4.53
4/12/2018 19:00,CDT,4.53
4/12/2018 19:15,CDT,4.54
4/12/2018 19:30,CDT,4.53
4/12/2018 19:45,CDT,4.53
4/12/2018 20:00,CDT,4.54
4/12/2018 20:15,CDT,4.53
4/12/2018 20:30,CDT,4.53
4/12/2018 20:45,CDT,4.54
4/12/2018 21:00,CDT,4.53
4/12/2018 21:15,CDT,4.53
4/12/2018 21:30,CDT,4.53
4/12/2018 21:45,CDT,4.53
4/12/2018 22:00,CDT,4.53
4/12/2018 22:15,CDT,4.52
4/12/2018 22:30,CDT,4.52
4/12/2018 22:45,CDT,4.52
4/12/2018 23:00,CDT,4.52
4/12/2018 23:15,CDT,4.52
4/12/2018 23:30,CDT,4.51
4/12/2018 23:45,CDT,4.52
4/13/2018 0:00,CDT,4.52
4/13/2018 0:15,CDT,4.52
4/13/2018 0:30,CDT,4.52
4/13/2018 0:45,CDT,4.52
4/13/2018 1:00,CDT,4.52
4/13/2018 1:15,CDT,4.51
4/13/2018 1:30,CDT,4.51
4/13/2018 1:45,CDT,4.51
4/13/2018 2:00,CDT,4.51
4/13/2018 2:15,CDT,4.51
4/13/2018 2:30,CDT,4.51
4/13/2018 2:45,CDT,4.51
4/13/2018 3:00,CDT,4.51
4/13/2018 3:15,CDT,4.51
4/13/2018 3:30,CDT,4.5
4/13/2018 3:45,CDT,4.5
4/13/2018 4:00,CDT,4.5
4/13/2018 4:15,CDT,4.5
4/13/2018 4:30,CDT,4.51
4/13/2018 4:45,CDT,4.51
4/13/2018 5:00,CDT,4.5
4/13/2018 5:15,CDT,4.5
4/13/2018 5:30,CDT,4.5
4/13/2018 5:45,CDT,4.5
4/13/2018 6:00,CDT,4.5
4/13/2018 6:15,CDT,4.5
4/13/2018 6:30,CDT,4.5
4/13/2018 6:45,CDT,4.5
4/13/2018 7:00,CDT,4.5
4/13/2018 7:15,CDT,4.5
4/13/2018 7:30,CDT,4.5
4/13/2018 7:45,CDT,4.5
4/13/2018 8:00,CDT,4.5
4/13/2018 8:15,CDT,4.5
4/13/2018 8:30,CDT,4.5
4/13/2018 8:45,CDT,4.49
4/13/2018 9:00,CDT,4.49
4/13/2018 9:15,CDT,4.5
4/13/2018 9:30,CDT,4.5
4/13/2018 9:45,CDT,4.5
4/13/2018 10:00,CDT,4.5
4/13/2018 10:15,CDT,4.49
4/13/2018 10:30,CDT,4.49
4/13/2018 10:45,CDT,4.5
4/13/2018 11:00,CDT,4.51
4/13/2018 11:15,CDT,4.49
4/13/2018 11:30,CDT,4.5
4/13/2018 11:45,CDT,4.5
4/13/2018 12:00,CDT,4.5
4/13/2018 12:15,CDT,4.49
4/13/2018 12:30,CDT,4.5
4/13/2018 12:45,CDT,4.5
4/13/2018 13:00,CDT,4.51
4/13/2018 13:15,CDT,4.5
4/13/2018 13:30,CDT,4.5
4/13/2018 13:45,CDT,4.5
4/13/2018 14:00,CDT,4.5
4/13/2018 14:15,CDT,4.5
4/13/2018 14:30,CDT,4.5
4/13/2018 14:45,CDT,4.5
4/13/2018 15:00,CDT,4.5
4/13/2018 15:15,CDT,4.5
4/13/2018 15:30,CDT,4.5
4/13/2018 15:45,CDT,4.5
4/13/2018 16:00,CDT,4.5
4/13/2018 16:15,CDT,4.5
4/13/2018 16:30,CDT,4.5
4/13/2018 16:45,CDT,4.49
4/13/2018 17:00,CDT,4.49
4/13/2018 17:15,CDT,4.49
4/13/2018 17:30,CDT,4.5
4/13/2018 17:45,CDT,4.49
4/13/2018 18:00,CDT,4.5
4/13/2018 18:15,CDT,4.51
4/13/2018 18:30,CDT,4.51
4/13/2018 18:45,CDT,4.51
4/13/2018 19:00,CDT,4.51
4/13/2018 19:15,CDT,4.51
4/13/2018 19:30,CDT,4.51
4/13/2018 19:45,CDT,4.51
4/13/2018 20:00,CDT,4.51
4/13/2018 20:15,CDT,4.5
4/13/2018 20:30,CDT,4.5
4/13/2018 20:45,CDT,4.49
4/13/2018 21:00,CDT,4.5
4/13/2018 21:15,CDT,4.5
4/13/2018 21:30,CDT,4.5
4/13/2018 21:45,CDT,4.5
4/13/2018 22:00,CDT,4.49
4/13/2018 22:15,CDT,4.49
4/13/2018 22:30,CDT,4.49
4/13/2018 22:45,CDT,4.49
4/13/2018 23:00,CDT,4.49
4/13/2018 23:15,CDT,4.49
4/13/2018 23:30,CDT,4.49
4/13/2018 23:45,CDT,4.5
4/14/2018 0:00,CDT,4.51
4/14/2018 0:15,CDT,4.51
4/14/2018 0:30,CDT,4.53
4/14/2018 0:45,CDT,4.54
4/14/2018 1:00,CDT,4.55
4/14/2018 1:15,CDT,4.55
4/14/2018 1:30,CDT,4.56
4/14/2018 1:45,CDT,4.56
4/14/2018 2:00,CDT,4.56
4/14/2018 2:15,CDT,4.56
4/14/2018 2:30,CDT,4.56
4/14/2018 2:45,CDT,4.56
4/14/2018 3:00,CDT,4.56
4/14/2018 3:15,CDT,4.56
4/14/2018 3:30,CDT,4.56
4/14/2018 3:45,CDT,4.57
4/14/2018 4:00,CDT,4.56
4/14/2018 4:15,CDT,4.57
4/14/2018 4:30,CDT,4.56
4/14/2018 4:45,CDT,4.56
4/14/2018 5:00,CDT,4.57
4/14/2018 5:15,CDT,4.57
4/14/2018 5:30,CDT,4.57
4/14/2018 5:45,CDT,4.57
4/14/2018 6:00,CDT,4.57
4/14/2018 6:15,CDT,4.57
4/14/2018 6:30,CDT,4.57
4/14/2018 6:45,CDT,4.57
4/14/2018 7:00,CDT,4.58
4/14/2018 7:15,CDT,4.59
4/14/2018 7:30,CDT,4.6
4/14/2018 7:45,CDT,4.61
4/14/2018 8:00,CDT,4.63
4/14/2018 8:15,CDT,4.64
4/14/2018 8:30,CDT,4.66
4/14/2018 8:45,CDT,4.67
4/14/2018 9:00,CDT,4.68
4/14/2018 9:15,CDT,4.7
4/14/2018 9:30,CDT,4.71
4/14/2018 9:45,CDT,4.73
4/14/2018 10:00,CDT,4.74
4/14/2018 10:15,CDT,4.74
4/14/2018 10:30,CDT,4.75
4/14/2018 10:45,CDT,4.76
4/14/2018 11:00,CDT,4.77
4/14/2018 11:15,CDT,4.77
4/14/2018 11:30,CDT,4.77
4/14/2018 11:45,CDT,4.78
4/14/2018 12:00,CDT,4.78
4/14/2018 12:15,CDT,4.78
4/14/2018 12:30,CDT,4.78
4/14/2018 12:45,CDT,4.78
4/14/2018 13:00,CDT,4.78
4/14/2018 13:15,CDT,4.78
4/14/2018 13:30,CDT,4.78
4/14/2018 13:45,CDT,4.77
4/14/2018 14:00,CDT,4.77
4/14/2018 14:15,CDT,4.77
4/14/2018 14:30,CDT,4.76
4/14/2018 14:45,CDT,4.76
4/14/2018 15:00,CDT,4.75
4/14/2018 15:15,CDT,4.75
4/14/2018 15:30,CDT,4.75
4/14/2018 15:45,CDT,4.74
4/14/2018 16:00,CDT,4.73
4/14/2018 16:15,CDT,4.73
4/14/2018 16:30,CDT,4.72
4/14/2018 16:45,CDT,4.72
4/14/2018 17:00,CDT,4.71
4/14/2018 17:15,CDT,4.71
4/14/2018 17:30,CDT,4.71
4/14/2018 17:45,CDT,4.71
4/14/2018 18:00,CDT,4.7
4/14/2018 18:15,CDT,4.69
4/14/2018 18:30,CDT,4.69
4/14/2018 18:45,CDT,4.69
4/14/2018 19:00,CDT,4.69
4/14/2018 19:15,CDT,4.68
4/14/2018 19:30,CDT,4.67
4/14/2018 19:45,CDT,4.66
4/14/2018 20:00,CDT,4.66
4/14/2018 20:15,CDT,4.66
4/14/2018 20:30,CDT,4.64
4/14/2018 20:45,CDT,4.63
4/14/2018 21:00,CDT,4.64
4/14/2018 21:15,CDT,4.64
4/14/2018 21:30,CDT,4.64
4/14/2018 21:45,CDT,4.63
4/14/2018 22:00,CDT,4.63
4/14/2018 22:15,CDT,4.63
4/14/2018 22:30,CDT,4.62
4/14/2018 22:45,CDT,4.61
4/14/2018 23:00,CDT,4.62
4/14/2018 23:15,CDT,4.61
4/14/2018 23:30,CDT,4.6
4/14/2018 23:45,CDT,4.6
4/15/2018 0:00,CDT,4.6
4/15/2018 0:15,CDT,4.59
4/15/2018 0:30,CDT,4.58
4/15/2018 0:45,CDT,4.58
4/15/2018 1:00,CDT,4.57
4/15/2018 1:15,CDT,4.57
4/15/2018 1:30,CDT,4.57
4/15/2018 1:45,CDT,4.57
4/15/2018 2:00,CDT,4.56
4/15/2018 2:15,CDT,4.56
4/15/2018 2:30,CDT,4.56
4/15/2018 2:45,CDT,4.56
4/15/2018 3:00,CDT,4.55
4/15/2018 3:15,CDT,4.54
4/15/2018 3:30,CDT,4.54
4/15/2018 3:45,CDT,4.54
4/15/2018 4:00,CDT,4.54
4/15/2018 4:15,CDT,4.53
4/15/2018 4:30,CDT,4.52
4/15/2018 4:45,CDT,4.52
4/15/2018 5:00,CDT,4.52
4/15/2018 5:15,CDT,4.52
4/15/2018 5:30,CDT,4.52
4/15/2018 5:45,CDT,4.52
4/15/2018 6:00,CDT,4.51
4/15/2018 6:15,CDT,4.51
4/15/2018 6:30,CDT,4.51
4/15/2018 6:45,CDT,4.5
4/15/2018 7:00,CDT,4.5
4/15/2018 7:15,CDT,4.49
4/15/2018 7:30,CDT,4.5
4/15/2018 7:45,CDT,4.49
4/15/2018 8:00,CDT,4.49
4/15/2018 8:15,CDT,4.48
4/15/2018 8:30,CDT,4.48
4/15/2018 8:45,CDT,4.48
4/15/2018 9:00,CDT,4.47
4/15/2018 9:15,CDT,4.47
4/15/2018 9:30,CDT,4.47
4/15/2018 9:45,CDT,4.47
4/15/2018 10:00,CDT,4.47
4/15/2018 10:15,CDT,4.47
4/15/2018 10:30,CDT,4.46
4/15/2018 10:45,CDT,4.47
4/15/2018 11:00,CDT,4.46
4/15/2018 11:15,CDT,4.46
4/15/2018 11:30,CDT,4.47
4/15/2018 11:45,CDT,4.46
4/15/2018 12:00,CDT,4.45
4/15/2018 12:15,CDT,4.46
4/15/2018 12:30,CDT,4.45
4/15/2018 12:45,CDT,4.45
4/15/2018 13:00,CDT,4.45
4/15/2018 13:15,CDT,4.45
4/15/2018 13:30,CDT,4.45
4/15/2018 13:45,CDT,4.44
4/15/2018 14:00,CDT,4.45
4/15/2018 14:15,CDT,4.45
4/15/2018 14:30,CDT,4.44
4/15/2018 14:45,CDT,4.44
4/15/2018 15:00,CDT,4.44
4/15/2018 15:15,CDT,4.44
4/15/2018 15:30,CDT,4.44
4/15/2018 15:45,CDT,4.45
4/15/2018 16:00,CDT,4.43
4/15/2018 16:15,CDT,4.45
