dateTime_UTC,Wtemp_Inst,Flow_Inst,SpecCond_Inst,DO_Inst,DO_percentsat,pH_Inst,nitrateNitrite,PAR,barom.pressure
5/10/2018 1:30,25.3,109.586016,510,6.9,84,8,2.26,0.39,96.38478
5/10/2018 1:45,25.2,110.152352,512,6.9,84,8,2.3,0.04,96.40441
5/10/2018 2:00,25.1,110.152352,507,6.9,84,8,2.28,0.03,96.42404
5/10/2018 2:15,25,110.152352,505,6.9,84,8,2.26,-0.02,96.41422
5/10/2018 2:30,25,109.01968,503,6.9,83,8,2.26,0,96.41422
5/10/2018 2:45,24.9,110.152352,502,6.9,84,8,2.26,0,96.42404
5/10/2018 3:00,24.8,109.586016,500,6.9,84,8,2.21,-0.01,96.44366
5/10/2018 3:15,24.7,108.453344,502,6.9,84,8,2.28,-0.03,96.45348
5/10/2018 3:30,24.6,109.01968,497,6.9,84,8,2.26,0.01,96.46329
5/10/2018 3:45,24.6,109.586016,499,7,84,8,2.19,-0.02,96.45348
5/10/2018 4:00,24.5,109.01968,497,6.9,84,8,2.28,0.01,96.47147
5/10/2018 4:15,24.4,109.586016,494,7,83,8,2.26,-0.02,96.46329
5/10/2018 4:30,24.4,110.152352,495,7,83,8,2.21,-0.05,96.47311
5/10/2018 4:45,24.3,109.586016,495,7,83,8,2.19,0,96.48292
5/10/2018 5:00,24.2,109.586016,493,7,83,8,2.21,-0.02,96.48292
5/10/2018 5:15,24.1,109.586016,493,7,83,8,2.19,0.01,96.45348
5/10/2018 5:30,24.1,110.152352,492,7,83,8,2.21,0.02,96.42404
5/10/2018 5:45,24,110.718688,491,7,83,8,2.26,0.02,96.42404
5/10/2018 6:00,23.9,110.718688,487,7,83,8,2.26,-0.03,96.42567
5/10/2018 6:15,23.8,110.152352,488,7,83,8,2.21,-0.03,96.42404
5/10/2018 6:30,23.8,110.718688,487,7,83,8,2.26,-0.02,96.40441
5/10/2018 6:45,23.7,110.718688,489,7,83,8,2.21,-0.05,96.42404
5/10/2018 7:00,23.6,111.285024,486,7,83,8,2.17,-0.03,96.45511
5/10/2018 7:15,23.5,110.152352,486,7,83,8,2.28,-0.01,96.48292
5/10/2018 7:30,23.4,110.718688,482,7.1,83,8,2.26,0,96.51237
5/10/2018 7:45,23.4,111.85136,486,7.1,83,8,2.21,-0.04,96.51237
5/10/2018 8:00,23.3,111.285024,486,7.1,83,8,2.21,-0.06,96.5418
5/10/2018 8:15,23.2,112.417696,486,7.1,83,8,2.21,-0.02,96.53199
5/10/2018 8:30,23.2,111.85136,486,7.1,83,8,2.26,-0.06,96.52708
5/10/2018 8:45,23.1,112.417696,486,7.1,83,8,2.21,-0.05,96.53035
5/10/2018 9:00,23,112.417696,486,7.1,83,8,2.19,-0.03,96.53199
5/10/2018 9:15,22.9,114.116704,483,7.2,83,8,2.21,-0.05,96.53199
5/10/2018 9:30,22.8,113.550368,484,7.2,83,8,2.19,-0.02,96.52217
5/10/2018 9:45,22.8,114.68304,485,7.2,83,8,2.17,-0.03,96.51237
5/10/2018 10:00,22.7,115.249376,483,7.2,83,8,2.19,0.02,96.53199
5/10/2018 10:15,22.6,115.249376,486,7.2,83,8,2.21,0.04,96.53199
5/10/2018 10:30,22.6,115.249376,486,7.2,83,8,2.19,-0.02,96.59087
5/10/2018 10:45,22.5,116.382048,486,7.2,83,8,2.17,-0.03,96.59087
5/10/2018 11:00,22.4,115.249376,482,7.2,83,8,2.21,0.16,96.6105
5/10/2018 11:15,22.4,115.815712,482,7.2,83,8,2.26,1.15,96.60068
5/10/2018 11:30,22.3,117.231552,482,7.2,83,8,2.21,5.12,96.6105
5/10/2018 11:45,22.3,118.364224,486,7.2,83,8,2.26,9.59,96.60068
5/10/2018 12:00,22.2,118.364224,486,7.2,83,8,2.19,18.08,96.62849
5/10/2018 12:15,22.2,119.496896,486,7.3,83,8,2.21,21.85,96.63667
5/10/2018 12:30,22.2,118.93056,487,7.2,83,8,2.19,29,96.63012
5/10/2018 12:45,22.2,120.063232,487,7.3,83,8,2.26,40.23,96.64975
5/10/2018 13:00,22.2,120.629568,488,7.3,83,8,2.19,47.81,96.64975
5/10/2018 13:15,22.2,119.496896,488,7.2,83,8,2.17,54.94,96.66938
5/10/2018 13:30,22.2,120.629568,489,7.2,83,8,2.19,53.27,96.67919
5/10/2018 13:45,22.2,121.195904,491,7.3,84,8,2.19,62.44,96.67919
5/10/2018 14:00,22.3,120.629568,492,7.2,84,8,2.21,73.23,96.67756
5/10/2018 14:15,22.4,120.629568,492,7.2,84,8,2.19,66.58,96.66938
5/10/2018 14:30,22.5,121.195904,492,7.2,84,8,2.15,92.25,96.65956
5/10/2018 14:45,NA,121.76224,NA,NA,NA,NA,NA,163.51,96.64975
5/10/2018 15:00,22.7,121.195904,494,7.2,84,8,2.15,189.66,96.62031
5/10/2018 15:15,22.9,121.76224,496,7.2,84,8,2.21,173,96.60068
5/10/2018 15:30,23,121.195904,497,7.2,84,8,2.15,500.2,96.6105
5/10/2018 15:45,23.2,121.76224,498,7.2,84,8,2.19,182.52,96.6105
5/10/2018 16:00,23.4,121.195904,499,7.2,85,8,2.17,288.16,96.60886
5/10/2018 16:15,23.5,121.195904,500,7.2,85,8,2.17,107.44,96.6105
5/10/2018 16:30,23.7,121.195904,502,7.2,85,8,2.17,105.8,96.59087
5/10/2018 16:45,23.9,121.195904,503,7.2,85,8,2.21,83.65,96.5876
5/10/2018 17:00,24.1,121.195904,505,7.2,85,8,2.21,134.43,96.59414
5/10/2018 17:15,24.3,120.629568,509,7.1,85,8,2.21,128.42,96.59087
5/10/2018 17:30,24.5,120.063232,510,7.1,86,8,2.17,116.2,96.58106
5/10/2018 17:45,24.7,120.629568,512,7.1,86,8,2.17,82.92,96.57124
5/10/2018 18:00,24.9,121.195904,515,7.1,86,8,2.19,96.2,96.55161
5/10/2018 18:15,25.2,118.93056,517,7.1,86,8,2.19,545.91,96.5418
5/10/2018 18:30,25.4,120.063232,519,7.1,86,8,2.19,240.87,96.5418
5/10/2018 18:45,25.6,118.93056,518,7.1,86,8,2.17,1167.06,96.52217
5/10/2018 19:00,25.8,118.364224,524,7,87,8,2.17,99.18,96.51237
5/10/2018 19:15,26,117.797888,524,7,87,8,2.26,83.21,96.49273
5/10/2018 19:30,26.2,117.797888,529,7,87,8,2.19,56.16,96.48292
5/10/2018 19:45,26.3,117.797888,531,7,87,8,2.17,87.77,96.46329
5/10/2018 20:00,26.5,115.815712,535,7,87,8,2.19,106.29,96.45348
5/10/2018 20:15,26.6,115.815712,536,7,87,8,2.17,198.99,96.44366
5/10/2018 20:30,26.8,116.382048,539,7,87,8,2.19,144.6,96.43385
5/10/2018 20:45,26.9,115.815712,542,7,87,8,2.17,1411.27,96.40441
5/10/2018 21:00,27,115.249376,542,6.9,87,8,2.19,1370.08,96.38151
5/10/2018 21:15,27.1,114.68304,546,6.9,87,8,2.19,1247.18,96.37006
5/10/2018 21:30,27.1,114.68304,550,6.9,87,8,2.17,85.18,96.35534
5/10/2018 21:45,27,114.116704,549,6.9,87,8,2.19,129.29,96.34553
5/10/2018 22:00,27.2,114.116704,552,6.9,87,8,2.17,415.78,96.3259
5/10/2018 22:15,27.2,112.984032,557,6.9,87,8,2.19,328.81,96.31608
5/10/2018 22:30,27.2,113.550368,558,6.9,87,8,2.17,54.05,96.29646
5/10/2018 22:45,27.3,113.550368,562,6.9,87,8,2.21,52.11,96.28664
5/10/2018 23:00,27.2,112.417696,562,6.9,87,8,2.17,333.17,96.28664
5/10/2018 23:15,27.1,112.417696,565,6.9,86,8,2.19,50.71,96.27683
5/10/2018 23:30,27.1,112.984032,569,6.9,86,8,2.19,157.35,96.27683
5/10/2018 23:45,27,111.85136,572,6.8,86,8,2.17,29.57,96.2572
5/11/2018 0:00,27,111.285024,576,6.8,86,8,2.17,25.35,96.2572
5/11/2018 0:15,26.9,111.85136,573,6.8,86,8,2.17,20.74,96.24739
5/11/2018 0:30,26.8,111.85136,579,6.8,86,8,2.17,20.75,96.23757
5/11/2018 0:45,26.7,111.285024,583,6.8,86,8,2.19,11.5,96.22776
5/11/2018 1:00,26.7,111.285024,586,6.9,86,8,2.15,6.82,96.24739
5/11/2018 1:15,26.6,111.285024,588,6.9,86,8,2.15,2.71,96.24739
5/11/2018 1:30,26.6,110.152352,589,6.9,86,8,2.15,0.4,96.2572
5/11/2018 1:45,26.5,110.718688,593,6.9,85,8,2.15,0.01,96.26702
5/11/2018 2:00,26.4,111.285024,593,6.9,85,8,2.08,-0.02,96.27683
5/11/2018 2:15,26.3,110.152352,595,6.9,85,8,2.12,-0.14,96.28664
5/11/2018 2:30,26.2,110.718688,595,6.9,85,8,2.08,-0.03,96.26702
5/11/2018 2:45,26.1,110.152352,596,6.9,85,8,2.08,-0.02,96.2572
5/11/2018 3:00,26,109.586016,599,6.9,85,8,2.15,-0.04,96.2572
5/11/2018 3:15,25.9,110.718688,600,6.9,85,8,2.12,0.01,96.26702
5/11/2018 3:30,25.8,110.152352,601,6.9,85,8.1,2.12,-0.01,96.27029
5/11/2018 3:45,25.7,110.152352,605,6.9,85,8.1,2.08,-0.02,96.26865
5/11/2018 4:00,25.6,110.152352,606,6.9,84,8.1,2.12,-0.02,96.27683
5/11/2018 4:15,25.5,110.152352,610,6.9,84,8,2.08,-0.05,96.30627
5/11/2018 4:30,25.4,110.152352,608,6.9,84,8.1,2.08,-0.04,96.3259
5/11/2018 4:45,25.3,110.152352,609,6.9,84,8.1,2.12,0,96.33572
5/11/2018 5:00,25.2,109.586016,610,6.9,84,8.1,2.12,-0.03,96.30954
5/11/2018 5:15,25.1,109.01968,612,6.9,84,8.1,2.08,-0.02,96.23921
5/11/2018 5:30,25,109.586016,613,6.9,84,8.1,2.12,-0.03,96.24739
5/11/2018 5:45,25,109.586016,616,6.9,84,8.1,2.06,-0.01,96.24739
5/11/2018 6:00,24.9,109.586016,616,7,84,8.1,2.08,-0.04,96.26702
5/11/2018 6:15,24.8,109.586016,622,7,84,8.1,2.12,-0.03,96.27519
5/11/2018 6:30,24.7,109.586016,622,7,84,8.1,2.08,-0.05,96.24739
5/11/2018 6:45,24.6,109.586016,622,7,84,8.1,2.08,-0.02,96.22122
5/11/2018 7:00,24.5,110.152352,623,7,84,8.1,2.12,0.01,96.20322
5/11/2018 7:15,24.4,109.586016,620,7,84,8.1,2.15,-0.05,96.1885
5/11/2018 7:30,24.3,110.152352,624,7,84,8.1,2.12,0,96.1656
5/11/2018 7:45,24.2,110.152352,626,7,84,8.1,2.08,-0.04,96.16887
5/11/2018 8:00,24.1,110.152352,625,7,84,8.1,2.12,-0.04,96.16887
5/11/2018 8:15,24,109.01968,626,7,84,8.1,2.08,-0.04,96.14761
5/11/2018 8:30,24,110.152352,633,7.1,84,8.1,2.12,-0.03,96.12961
5/11/2018 8:45,23.9,109.586016,632,7.1,84,8.1,2.12,-0.07,96.14925
5/11/2018 9:00,23.8,109.01968,633,7.1,84,8.1,2.12,-0.06,96.11817
5/11/2018 9:15,23.7,109.01968,631,7.1,84,8.1,2.03,-0.01,96.07073
5/11/2018 9:30,23.6,109.01968,632,7.1,84,8.1,2.06,-0.04,96.0511
5/11/2018 9:45,23.6,109.586016,633,7.1,84,8.1,2.08,-0.04,96.07073
5/11/2018 10:00,23.4,109.01968,635,7.1,84,8.1,2.06,-0.01,96.08382
5/11/2018 10:15,23.4,109.586016,636,7.2,84,8.1,2.06,-0.05,96.08055
5/11/2018 10:30,23.3,109.01968,636,7.2,84,8.1,2.06,-0.03,96.07073
5/11/2018 10:45,23.2,109.586016,633,7.2,84,8.1,2.03,-0.05,96.06091
5/11/2018 11:00,23.1,109.586016,635,7.2,84,8.1,2.03,0.07,96.04783
5/11/2018 11:15,23,109.586016,634,7.2,84,8.1,2.06,0.05,96.07564
5/11/2018 11:30,23,110.718688,638,7.2,84,8.1,2.03,0.16,96.14434
5/11/2018 11:45,22.9,109.586016,638,7.2,84,8.1,2.01,0.56,96.13943
5/11/2018 12:00,22.9,110.152352,638,7.2,84,8.1,2.03,3.04,96.10017
5/11/2018 12:15,22.8,110.152352,640,7.2,84,8.1,2.01,2.26,96.17051
5/11/2018 12:30,22.8,110.152352,640,7.2,84,8.1,2.01,4.94,96.18032
5/11/2018 12:45,22.8,109.01968,642,7.2,84,8.1,2.01,6.1,96.16887
5/11/2018 13:00,22.7,109.586016,644,7.2,84,8.1,2.01,7.98,96.16887
5/11/2018 13:15,22.7,110.152352,644,7.2,84,8.1,2.01,26.98,96.16887
5/11/2018 13:30,22.7,109.586016,643,7.3,84,8.1,1.97,48.17,96.18523
5/11/2018 13:45,22.7,109.01968,644,7.3,84,8.1,1.94,63.78,96.16887
5/11/2018 14:00,22.7,109.586016,646,7.3,84,8.1,1.92,72.16,96.16887
5/11/2018 14:15,22.7,109.586016,647,7.3,84,8.1,1.97,85.72,96.1427
5/11/2018 14:30,22.8,109.586016,649,7.3,84,8.1,1.94,85.32,96.13943
5/11/2018 14:45,22.8,110.152352,649,7.3,85,8.1,1.94,96.79,96.11162
5/11/2018 15:00,22.9,109.01968,652,7.3,85,8.1,1.92,193.14,96.04129
5/11/2018 15:15,23,109.01968,652,7.3,85,8.1,1.97,135.36,96.04619
5/11/2018 15:30,23.2,109.01968,654,7.3,85,8.1,1.92,383.84,96.03147
5/11/2018 15:45,23.3,109.586016,658,7.3,86,8.1,1.87,191.55,96.03147
5/11/2018 16:00,23.4,109.01968,659,7.3,86,8.1,1.87,218.74,96.02493
5/11/2018 16:15,23.6,109.01968,659,7.3,86,8.1,1.94,157.24,96.0282
5/11/2018 16:30,23.8,109.586016,663,7.3,87,8.1,1.92,148.2,96.02002
5/11/2018 16:45,24.1,109.01968,667,7.3,87,8.1,1.92,153.33,96.02493
5/11/2018 17:00,24.3,109.586016,669,7.3,87,8.1,1.94,393.94,96.01512
5/11/2018 17:15,24.5,107.887008,671,7.3,88,8.1,1.92,170.68,95.99221
5/11/2018 17:30,24.6,109.01968,673,7.3,88,8.1,1.9,171.27,96.01839
5/11/2018 17:45,24.8,107.887008,675,7.3,88,8.2,1.92,142.03,96.00366
5/11/2018 18:00,24.9,108.453344,677,7.3,88,8.2,1.92,117.8,95.96604
5/11/2018 18:15,25,107.887008,679,7.3,89,8.2,1.92,68.03,95.9824
5/11/2018 18:30,25.1,106.754336,680,7.3,89,8.2,1.87,247.13,95.95786
5/11/2018 18:45,25.1,107.887008,682,7.3,89,8.2,1.9,116.96,95.97913
5/11/2018 19:00,25.2,107.887008,685,7.4,89,8.2,1.83,163.86,95.97258
5/11/2018 19:15,25.3,107.887008,688,7.4,90,8.2,1.83,157.66,95.97258
5/11/2018 19:30,25.4,106.188,690,7.4,90,8.2,1.9,151.73,95.93987
5/11/2018 19:45,25.5,106.188,692,7.4,90,8.2,1.81,183.88,95.91533
5/11/2018 20:00,25.7,106.188,694,7.4,90,8.2,1.9,198.14,95.89406
5/11/2018 20:15,25.8,105.621664,696,7.4,91,8.2,1.87,194.84,95.89079
5/11/2018 20:30,26,105.055328,698,7.4,91,8.2,1.83,1091.96,95.86462
5/11/2018 20:45,26.1,106.188,700,7.4,91,8.2,1.87,179.46,95.81227
5/11/2018 21:00,26.2,106.188,702,7.3,91,8.2,1.9,89.99,95.84499
5/11/2018 21:15,26.2,105.621664,702,7.3,91,8.2,1.81,189.32,95.87444
5/11/2018 21:30,26.3,105.055328,705,7.3,91,8.2,1.81,167.7,95.90388
5/11/2018 21:45,26.3,105.055328,706,7.3,91,8.2,1.83,105.01,95.8728
5/11/2018 22:00,26.3,104.488992,707,7.3,91,8.2,1.83,138.51,95.89243
5/11/2018 22:15,26.4,103.922656,708,7.3,91,8.2,1.83,83.33,95.89406
5/11/2018 22:30,26.4,103.35632,707,7.3,91,8.2,1.87,89.81,95.90388
5/11/2018 22:45,26.3,103.35632,708,7.3,91,8.2,1.81,75.64,95.89406
5/11/2018 23:00,26.3,102.223648,707,7.3,91,8.2,1.81,70.38,95.89406
5/11/2018 23:15,26.2,102.223648,706,7.3,91,8.2,1.9,46.68,95.89243
5/11/2018 23:30,26.2,100.807808,707,7.3,91,8.2,1.83,52.89,95.89079
5/11/2018 23:45,26.1,101.090976,711,7.3,91,8.2,1.83,16.77,95.89406
5/12/2018 0:00,26,100.241472,711,7.3,90,8.2,1.81,24.38,95.90388
5/12/2018 0:15,25.9,99.675136,711,7.3,90,8.2,1.78,30.75,95.90552
5/12/2018 0:30,25.8,99.1088,704,7.3,90,8.2,1.83,20.34,95.9137
5/12/2018 0:45,25.8,97.409792,704,7.3,90,8.2,1.78,9.91,95.93332
5/12/2018 1:00,25.7,97.409792,706,7.3,90,8.2,1.83,6.31,95.9366
5/12/2018 1:15,25.7,96.843456,707,7.3,89,8.2,1.83,2.67,95.95295
5/12/2018 1:30,25.6,96.27712,705,7.3,89,8.2,1.81,0.38,95.9824
5/12/2018 1:45,25.6,95.427616,705,7.3,89,8.2,1.81,0.01,96.00203
5/12/2018 2:00,25.5,94.294944,704,7.3,89,8.2,1.81,-0.04,96.01184
5/12/2018 2:15,25.4,93.162272,704,7.3,89,8.2,1.81,-0.07,96.03638
5/12/2018 2:30,25.4,92.595936,702,7.2,88,8.2,1.81,-0.03,96.07073
5/12/2018 2:45,25.3,93.162272,704,7.2,88,8.2,1.78,-0.03,96.10017
5/12/2018 3:00,25.2,92.595936,700,7.2,88,8.2,1.78,-0.03,96.13943
5/12/2018 3:15,25.2,92.312768,698,7.2,88,8.2,1.81,0,96.15906
5/12/2018 3:30,25.1,92.312768,697,7.2,88,8.2,1.76,-0.01,96.1836
5/12/2018 3:45,25,92.312768,695,7.2,88,8.2,1.78,-0.02,96.20813
5/12/2018 4:00,25,92.312768,690,7.2,88,8.2,1.78,-0.02,96.23757
5/12/2018 4:15,24.9,91.746432,691,7.2,88,8.2,1.81,-0.06,96.24739
5/12/2018 4:30,24.8,92.595936,689,7.2,87,8.2,1.81,-0.03,96.23757
5/12/2018 4:45,24.7,92.595936,686,7.2,87,8.2,1.78,-0.02,96.24575
5/12/2018 5:00,24.7,91.746432,685,7.2,87,8.2,1.78,0.05,96.24739
5/12/2018 5:15,24.6,92.595936,683,7.2,87,8.2,1.78,-0.11,96.2572
5/12/2018 5:30,24.5,92.595936,684,7.2,87,8.2,1.78,0.02,96.26702
5/12/2018 5:45,24.5,93.162272,681,7.2,87,8.2,1.76,0.01,96.2572
5/12/2018 6:00,24.4,93.162272,681,7.2,87,8.2,1.83,-0.04,96.2572
5/12/2018 6:15,24.4,93.728608,677,7.2,87,8.2,1.83,-0.03,96.2572
5/12/2018 6:30,24.3,93.728608,676,7.2,87,8.2,1.81,-0.03,96.24739
5/12/2018 6:45,24.3,93.728608,675,7.2,87,8.2,1.81,-0.04,96.25229
5/12/2018 7:00,24.2,94.294944,673,7.2,86,8.2,1.81,-0.03,96.24739
5/12/2018 7:15,24.2,94.86128,669,7.2,86,8.2,1.87,0,96.23757
5/12/2018 7:30,24.1,95.427616,667,7.2,86,8.2,1.87,-0.06,96.21795
5/12/2018 7:45,24.1,95.427616,670,7.3,86,8.2,1.83,-0.05,96.2572
5/12/2018 8:00,24,96.27712,668,7.3,86,8.2,1.83,-0.03,96.24739
5/12/2018 8:15,23.9,96.27712,667,7.3,86,8.2,1.83,-0.06,96.2572
5/12/2018 8:30,23.9,96.27712,666,7.3,86,8.2,1.9,-0.03,96.2572
5/12/2018 8:45,23.8,96.27712,665,7.3,86,8.2,1.9,0,96.22776
5/12/2018 9:00,23.7,96.27712,664,7.3,86,8.2,1.83,-0.03,96.22776
5/12/2018 9:15,23.7,95.710784,659,7.3,86,8.2,1.9,-0.03,96.21795
5/12/2018 9:30,23.6,96.843456,658,7.3,87,8.2,1.9,-0.05,96.20813
5/12/2018 9:45,23.6,96.27712,659,7.3,86,8.2,1.87,-0.04,96.21795
5/12/2018 10:00,23.5,96.27712,657,7.4,86,8.2,1.9,-0.05,96.21795
5/12/2018 10:15,23.4,97.976128,657,7.4,87,8.2,1.87,-0.03,96.22776
5/12/2018 10:30,23.3,97.976128,656,7.4,86,8.2,1.87,-0.02,96.23757
5/12/2018 10:45,23.3,97.409792,654,7.4,87,8.2,1.87,-0.04,96.2572
5/12/2018 11:00,23.2,98.542464,654,7.4,87,8.2,1.83,-0.03,96.2572
5/12/2018 11:15,23.2,98.542464,654,7.4,87,8.2,1.87,0.05,96.25884
5/12/2018 11:30,23.1,97.976128,654,7.4,86,8.2,1.87,1.58,96.31118
5/12/2018 11:45,23,97.409792,652,7.4,87,8.2,1.9,1.06,96.34553
5/12/2018 12:00,23,97.976128,654,7.4,86,8.2,1.87,0.69,96.33572
5/12/2018 12:15,22.9,97.409792,652,7.4,86,8.2,1.83,1.72,96.35534
5/12/2018 12:30,22.9,97.409792,652,7.4,86,8.2,1.9,6.52,96.37497
5/12/2018 12:45,22.8,98.542464,651,7.4,86,8.2,1.9,6.91,96.3946
5/12/2018 13:00,22.8,99.675136,653,7.4,86,8.2,1.83,20.25,96.39623
5/12/2018 13:15,22.8,97.976128,652,7.4,86,8.2,1.83,28.54,96.41422
5/12/2018 13:30,22.8,97.976128,653,7.4,86,8.2,1.83,37.99,96.42404
5/12/2018 13:45,22.7,98.542464,653,7.4,86,8.2,1.81,63.84,96.43385
5/12/2018 14:00,22.7,97.409792,653,7.5,86,8.2,1.83,79.41,96.45348
5/12/2018 14:15,22.7,98.542464,653,7.4,87,8.2,1.87,82.82,96.45348
5/12/2018 14:30,22.7,98.542464,654,7.5,87,8.2,1.81,88.43,96.45348
5/12/2018 14:45,22.8,98.542464,655,7.5,87,8.2,1.81,195.23,96.45348
5/12/2018 15:00,22.9,97.409792,656,7.5,87,8.2,1.83,154.17,96.44366
5/12/2018 15:15,23,98.542464,656,7.5,88,8.2,1.87,124.71,96.44693
5/12/2018 15:30,23.2,99.1088,658,7.5,88,8.2,1.81,467.34,96.45348
5/12/2018 15:45,23.3,99.1088,657,7.5,88,8.2,1.81,113.69,96.45348
5/12/2018 16:00,23.4,99.1088,659,7.5,89,8.2,1.83,178.66,96.4453
5/12/2018 16:15,23.6,98.542464,660,7.5,89,8.2,1.78,131.21,96.45021
5/12/2018 16:30,23.7,98.542464,663,7.6,89,8.2,1.78,111.91,96.45184
5/12/2018 16:45,23.9,99.1088,663,7.6,90,8.2,1.83,133.51,96.43385
5/12/2018 17:00,24,98.542464,664,7.6,90,8.2,1.83,118.58,96.42404
5/12/2018 17:15,24.2,98.542464,665,7.6,90,8.2,1.83,156.57,96.41259
5/12/2018 17:30,24.4,99.1088,666,7.6,91,8.2,1.81,186.79,96.39623
5/12/2018 17:45,24.5,96.843456,668,7.6,91,8.2,1.81,140.28,96.3946
5/12/2018 18:00,24.6,98.542464,671,7.6,91,8.2,1.81,218.68,96.37987
5/12/2018 18:15,24.8,96.843456,671,7.6,92,8.2,1.78,112.06,96.36679
5/12/2018 18:30,24.9,97.976128,672,7.6,92,8.2,1.76,80.53,96.36679
5/12/2018 18:45,25,96.843456,674,7.6,92,8.2,1.78,87.73,96.35534
5/12/2018 19:00,25.2,97.409792,675,7.6,92,8.2,1.76,136.05,96.35534
5/12/2018 19:15,25.2,97.409792,677,7.6,92,8.2,1.78,83.7,96.35698
5/12/2018 19:30,25.4,96.843456,680,7.6,93,8.2,1.76,104.64,96.35207
5/12/2018 19:45,25.6,95.710784,680,7.6,93,8.2,1.81,71.87,96.34062
5/12/2018 20:00,25.7,95.710784,680,7.6,93,8.2,1.78,184.55,96.34226
5/12/2018 20:15,25.9,95.710784,682,7.6,93,8.2,1.78,88.62,96.34226
5/12/2018 20:30,25.9,95.427616,686,7.6,93,8.2,1.76,97,96.34553
5/12/2018 20:45,26,95.427616,686,7.6,94,8.2,1.78,218,96.35534
5/12/2018 21:00,26.1,93.728608,691,7.6,94,8.2,1.78,764.23,96.35534
5/12/2018 21:15,26.2,92.312768,694,7.6,94,8.2,1.78,651.99,96.35698
5/12/2018 21:30,26.2,93.728608,695,7.6,94,8.2,1.72,240.18,96.34553
5/12/2018 21:45,26.3,92.595936,696,7.6,94,8.2,1.78,193.03,96.34553
5/12/2018 22:00,26.2,92.312768,693,7.6,94,8.2,1.78,285.81,96.36025
5/12/2018 22:15,26.2,92.312768,695,7.6,94,8.2,1.78,142.18,96.37497
5/12/2018 22:30,26.3,91.180096,699,7.6,94,8.2,1.72,83.83,96.3766
5/12/2018 22:45,26.4,91.180096,700,7.6,94,8.2,1.76,83.55,96.38478
5/12/2018 23:00,26.5,91.180096,700,7.6,94,8.3,1.72,148.61,96.38151
5/12/2018 23:15,26.4,91.180096,697,7.6,94,8.3,1.76,121.98,96.3766
5/12/2018 23:30,26.4,90.61376,696,7.5,94,8.3,1.72,120.18,96.37497
5/12/2018 23:45,26.4,90.047424,696,7.5,94,8.3,1.76,46.67,96.37497
5/13/2018 0:00,26.4,91.180096,700,7.5,93,8.3,1.69,49.41,96.36516
5/13/2018 0:15,26.3,90.61376,701,7.5,93,8.3,1.69,28.95,96.36516
5/13/2018 0:30,26.2,91.746432,699,7.5,93,8.3,1.69,21.8,96.36516
5/13/2018 0:45,26.2,91.746432,700,7.5,93,8.3,1.72,9.96,96.37497
5/13/2018 1:00,26.2,91.180096,698,7.5,93,8.3,1.76,4.4,96.37824
5/13/2018 1:15,26.1,91.180096,697,7.5,93,8.3,1.72,1.64,96.3946
5/13/2018 1:30,26.1,91.180096,697,7.5,92,8.3,1.72,0.37,96.40441
5/13/2018 1:45,26,90.61376,696,7.5,92,8.3,1.72,0,96.42404
5/13/2018 2:00,26,91.746432,694,7.5,92,8.3,1.72,-0.04,96.44366
5/13/2018 2:15,25.9,91.746432,693,7.4,92,8.3,1.69,-0.05,96.45348
5/13/2018 2:30,25.9,93.162272,693,7.4,92,8.3,1.72,-0.03,96.46329
5/13/2018 2:45,25.8,92.595936,690,7.4,91,8.3,1.69,-0.03,96.48292
5/13/2018 3:00,25.7,92.595936,689,7.4,91,8.3,1.69,-0.01,96.49273
5/13/2018 3:15,25.7,93.162272,687,7.4,91,8.3,1.72,-0.04,96.51237
5/13/2018 3:30,25.6,92.312768,691,7.4,91,8.3,1.76,-0.04,96.53199
5/13/2018 3:45,25.6,92.312768,689,7.4,90,8.3,1.72,-0.05,96.53199
5/13/2018 4:00,25.6,93.162272,686,7.4,90,8.3,1.72,-0.06,96.53199
5/13/2018 4:15,25.5,91.746432,685,7.4,90,8.3,1.78,-0.03,96.5418
5/13/2018 4:30,25.5,92.312768,682,7.4,90,8.3,1.76,-0.05,96.55652
5/13/2018 4:45,25.4,92.312768,679,7.4,90,8.3,1.72,-0.02,96.56143
5/13/2018 5:00,25.4,91.746432,677,7.4,90,8.3,1.78,-0.04,96.57124
5/13/2018 5:15,25.3,92.312768,675,7.4,90,8.3,1.72,-0.02,96.57124
5/13/2018 5:30,25.3,92.312768,673,7.4,90,8.3,1.76,-0.03,96.57124
5/13/2018 5:45,25.2,92.312768,670,7.4,90,8.3,1.76,-0.06,96.57124
5/13/2018 6:00,25.1,92.312768,667,7.4,89,8.3,1.72,-0.02,96.57779
5/13/2018 6:15,25.1,91.746432,665,7.4,89,8.3,1.81,-0.03,96.59087
5/13/2018 6:30,25,91.746432,663,7.4,89,8.2,1.78,-0.02,96.59905
5/13/2018 6:45,25,91.180096,662,7.4,89,8.2,1.81,-0.05,96.59087
5/13/2018 7:00,24.9,91.746432,661,7.4,89,8.2,1.76,-0.03,96.59087
5/13/2018 7:15,24.8,90.61376,659,7.4,89,8.2,1.83,-0.08,96.57452
5/13/2018 7:30,24.8,90.047424,658,7.4,89,8.2,1.78,-0.14,96.56143
5/13/2018 7:45,24.7,90.047424,657,7.4,89,8.2,1.78,-0.03,96.5647
5/13/2018 8:00,24.7,89.481088,654,7.4,89,8.3,1.78,-0.04,96.56143
