DateTime_UTC,region,site,variable,value,flagtype,flagcomment
2/20/2018 10:00,KS,KANSASREASTLAWRENCE,DOsat_pct,0.289515,Bad Data,sensor buried
2/20/2018 10:00,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 10:00,KS,KANSASREASTLAWRENCE,Light_PAR,-0.045,,
2/20/2018 10:00,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.60897,,
2/20/2018 10:00,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.138,,
2/20/2018 10:15,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2343,,
2/20/2018 10:15,KS,KANSASREASTLAWRENCE,DO_mgL,0.035,Bad Data,sensor buried
2/20/2018 10:15,KS,KANSASREASTLAWRENCE,DOsat_pct,0.297928,Bad Data,sensor buried
2/20/2018 10:15,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 10:15,KS,KANSASREASTLAWRENCE,Light_PAR,-0.055,,
2/20/2018 10:15,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.59176,,
2/20/2018 10:15,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.124,,
2/20/2018 10:30,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2032,,
2/20/2018 10:30,KS,KANSASREASTLAWRENCE,DO_mgL,0.035,Bad Data,sensor buried
2/20/2018 10:30,KS,KANSASREASTLAWRENCE,DOsat_pct,0.297713,Bad Data,sensor buried
2/20/2018 10:30,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 10:30,KS,KANSASREASTLAWRENCE,Light_PAR,-0.045,,
2/20/2018 10:30,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.56757,,
2/20/2018 10:30,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.095,,
